ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
0.3	,4,-	,Bournemouth,-	,73.2	,2	,6.67,2019/2020,EPL,2	,-	,-	,348	
0.5	,2(4),-	,Reading,-	,71.8	,-	,6.28,2014/2015,EC,0.7	,-	,-	,180	
0.4,10,0,,0,72.4,2,6.44,Total / Average,,1.2,0,0,528
0.3	,4,-	,Bournemouth,-	,73.2	,2	,6.67,2019/2020,EPL,2	,-	,-	,348	
0.5	,2(4),-	,Reading,-	,71.8	,-	,6.28,2014/2015,EC,0.7	,-	,-	,180	
0.4,10,0,,0,72.4,2,6.44,Total / Average,,1.2,0,0,528
