ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
0.7	,1(2),-	,Wolverhampton..,-	,80.9	,-	,6.21,2019/2020,EPL,1	,-	,-	,120	
0.5	,2,-	,Wolverhampton..,-	,70.9	,-	,6.73,2019/2020,UEL,0.5	,-	,-	,129	
0.3	,5(21),-	,Wolverhampton..,-	,83.9	,1	,6.20,2018/2019,EPL,0.5	,-	,1	,651	
-	,0(1),-	,England U21,-	,85.7	,-	,5.88,2019,IEU,-	,-	,-	,17	
0.2	,1(12),-	,Wolverhampton..,-	,88.1	,-	,6.25,2017/2018,EC,0.2	,-	,-	,241	
0.1	,2(5),-	,Wolverhampton..,-	,65.7	,-	,6.12,2016/2017,EC,0.1	,-	,-	,198	
0.3,52,0,,0,81.9,1,6.22,Total / Average,,0.4,0,1,1356
0.7	,1(2),-	,Wolverhampton..,-	,80.9	,-	,6.21,2019/2020,EPL,1	,-	,-	,120	
0.5	,2,-	,Wolverhampton..,-	,70.9	,-	,6.73,2019/2020,UEL,0.5	,-	,-	,129	
0.3	,5(21),-	,Wolverhampton..,-	,83.9	,1	,6.20,2018/2019,EPL,0.5	,-	,1	,651	
-	,0(1),-	,England U21,-	,85.7	,-	,5.88,2019,IEU,-	,-	,-	,17	
0.2	,1(12),-	,Wolverhampton..,-	,88.1	,-	,6.25,2017/2018,EC,0.2	,-	,-	,241	
0.1	,2(5),-	,Wolverhampton..,-	,65.7	,-	,6.12,2016/2017,EC,0.1	,-	,-	,198	
0.3,52,0,,0,81.9,1,6.22,Total / Average,,0.4,0,1,1356
