ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
0.8	,1(4),-	,Watford,-	,83.7	,-	,6.00,2019/2020,EPL,0.2	,-	,-	,167	
1.8	,4(1),1	,Senegal,-	,78.8	,-	,7.38,2019,ACoN,0.8	,1	,-	,403	
2.3	,9,1	,Rennes,-	,78.6	,1	,7.04,2018/2019,UEL,0.4	,4	,2	,734	
1.5	,32(3),3	,Rennes,-	,76.5	,6	,6.99,2018/2019,FL1,0.7	,8	,6	,2795	
1.7	,22(2),-	,Rennes,-	,79.7	,2	,6.92,2017/2018,FL1,0.5	,5	,3	,1866	
0.9	,20(11),-	,Metz,-	,69.5	,2	,6.70,2016/2017,FL1,0.8	,5	,1	,1941	
1	,3,-	,Senegal,-	,80.3	,-	,6.51,2018,WC,1.3	,-	,-	,270	
1.4,112,5,,0,76,11,6.86,Total / Average,,0.6,23,12,8176
0.8	,1(4),-	,Watford,-	,83.7	,-	,6.00,2019/2020,EPL,0.2	,-	,-	,167	
1.8	,4(1),1	,Senegal,-	,78.8	,-	,7.38,2019,ACoN,0.8	,1	,-	,403	
2.3	,9,1	,Rennes,-	,78.6	,1	,7.04,2018/2019,UEL,0.4	,4	,2	,734	
1.5	,32(3),3	,Rennes,-	,76.5	,6	,6.99,2018/2019,FL1,0.7	,8	,6	,2795	
1.7	,22(2),-	,Rennes,-	,79.7	,2	,6.92,2017/2018,FL1,0.5	,5	,3	,1866	
0.9	,20(11),-	,Metz,-	,69.5	,2	,6.70,2016/2017,FL1,0.8	,5	,1	,1941	
1	,3,-	,Senegal,-	,80.3	,-	,6.51,2018,WC,1.3	,-	,-	,270	
1.4,112,5,,0,76,11,6.86,Total / Average,,0.6,23,12,8176
