ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
0.8	,4,-	,Tottenham,1	,80.6	,-	,6.84,2019/2020,EPL,2.8	,-	,1	,301	
-	,2,-	,Tottenham,-	,80.9	,-	,7.19,2019/2020,UCL,3	,-	,1	,180	
-	,2,1	,Ivory Coast,-	,70.8	,-	,7.06,2019,ACoN,1	,-	,-	,159	
0.5	,6(2),-	,Tottenham,-	,75.5	,1	,6.85,2018/2019,EPL,1.5	,-	,2	,564	
0.4	,5,-	,Tottenham,-	,77.8	,1	,7.07,2018/2019,UCL,1.8	,-	,1	,435	
0.5	,6,-	,Tottenham,-	,80.6	,3	,6.89,2017/2018,UCL,1.2	,-	,1	,507	
0.9	,16(1),1	,Tottenham,1	,79.4	,1	,7.28,2017/2018,EPL,2.8	,2	,2	,1429	
0.8	,3(2),-	,Paris Saint-G..,-	,85	,-	,6.89,2016/2017,UCL,1.2	,-	,1	,282	
1	,21(1),-	,Paris Saint-G..,1	,89	,3	,7.10,2016/2017,FL1,2.7	,-	,3	,1830	
0.4	,5,1	,Paris Saint-G..,-	,86.2	,2	,7.40,2015/2016,UCL,2.4	,1	,1	,409	
1	,21,-	,Paris Saint-G..,-	,88.4	,8	,7.75,2015/2016,FL1,2.8	,2	,2	,1887	
1.7	,6,3	,Ivory Coast,-	,74.3	,2	,7.55,2015,ACoN,3	,-	,1	,571	
0.5	,12(2),1	,Paris Saint-G..,-	,88.9	,2	,7.54,2014/2015,FL1,1.9	,-	,5	,1136	
1.7	,34,5	,Toulouse,-	,76.8	,11	,7.42,2013/2014,FL1,2.7	,6	,6	,3045	
1	,3,1	,Ivory Coast,-	,85.4	,-	,7.65,2014,WC,1	,-	,2	,270	
0.7	,28,1	,Toulouse,1	,81.2	,4	,7.29,2012/2013,FL1,2.4	,1	,3	,2498	
0.5	,9(1),-	,Toulouse,-	,79	,3	,7.14,2011/2012,FL1,1.3	,1	,-	,783	
0.3	,24(3),-	,Lens,-	,64.2	,1	,6.96,2010/2011,FL1,1.4	,-	,-	,2019	
0.2	,5,-	,Lens,-	,66.1	,1	,7.36,2009/2010,FL1,2.2	,-	,-	,450	
0.8,224,14,,4,79.5,43,7.27,Total / Average,,2.2,13,32,18755
0.8	,4,-	,Tottenham,1	,80.6	,-	,6.84,2019/2020,EPL,2.8	,-	,1	,301	
-	,2,-	,Tottenham,-	,80.9	,-	,7.19,2019/2020,UCL,3	,-	,1	,180	
-	,2,1	,Ivory Coast,-	,70.8	,-	,7.06,2019,ACoN,1	,-	,-	,159	
0.5	,6(2),-	,Tottenham,-	,75.5	,1	,6.85,2018/2019,EPL,1.5	,-	,2	,564	
0.4	,5,-	,Tottenham,-	,77.8	,1	,7.07,2018/2019,UCL,1.8	,-	,1	,435	
0.5	,6,-	,Tottenham,-	,80.6	,3	,6.89,2017/2018,UCL,1.2	,-	,1	,507	
0.9	,16(1),1	,Tottenham,1	,79.4	,1	,7.28,2017/2018,EPL,2.8	,2	,2	,1429	
0.8	,3(2),-	,Paris Saint-G..,-	,85	,-	,6.89,2016/2017,UCL,1.2	,-	,1	,282	
1	,21(1),-	,Paris Saint-G..,1	,89	,3	,7.10,2016/2017,FL1,2.7	,-	,3	,1830	
0.4	,5,1	,Paris Saint-G..,-	,86.2	,2	,7.40,2015/2016,UCL,2.4	,1	,1	,409	
1	,21,-	,Paris Saint-G..,-	,88.4	,8	,7.75,2015/2016,FL1,2.8	,2	,2	,1887	
1.7	,6,3	,Ivory Coast,-	,74.3	,2	,7.55,2015,ACoN,3	,-	,1	,571	
0.5	,12(2),1	,Paris Saint-G..,-	,88.9	,2	,7.54,2014/2015,FL1,1.9	,-	,5	,1136	
1.7	,34,5	,Toulouse,-	,76.8	,11	,7.42,2013/2014,FL1,2.7	,6	,6	,3045	
1	,3,1	,Ivory Coast,-	,85.4	,-	,7.65,2014,WC,1	,-	,2	,270	
0.7	,28,1	,Toulouse,1	,81.2	,4	,7.29,2012/2013,FL1,2.4	,1	,3	,2498	
0.5	,9(1),-	,Toulouse,-	,79	,3	,7.14,2011/2012,FL1,1.3	,1	,-	,783	
0.3	,24(3),-	,Lens,-	,64.2	,1	,6.96,2010/2011,FL1,1.4	,-	,-	,2019	
0.2	,5,-	,Lens,-	,66.1	,1	,7.36,2009/2010,FL1,2.2	,-	,-	,450	
0.8,224,14,,4,79.5,43,7.27,Total / Average,,2.2,13,32,18755
