ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
0.4	,4(4),-	,Arsenal,-	,84.8	,-	,6.33,2019/2020,EPL,0.3	,-	,-	,356	
2	,3,-	,Arsenal,-	,87.8	,1	,7.43,2019/2020,UEL,1	,2	,-	,192	
1	,1(1),-	,Arsenal,-	,80	,-	,6.15,2018/2019,EPL,0.5	,-	,-	,64	
2.3	,2(1),1	,Arsenal,-	,86.6	,-	,7.33,2018/2019,UEL,1	,1	,-	,193	
0.6	,3(2),-	,Arsenal,-	,89.4	,-	,6.84,2017/2018,UEL,-	,-	,-	,274	
0.5	,1(1),-	,Arsenal,-	,77.5	,-	,6.04,2017/2018,EPL,-	,-	,-	,82	
1,23,1,,0,85.4,1,6.67,Total / Average,,0.4,3,0,1161
0.4	,4(4),-	,Arsenal,-	,84.8	,-	,6.33,2019/2020,EPL,0.3	,-	,-	,356	
2	,3,-	,Arsenal,-	,87.8	,1	,7.43,2019/2020,UEL,1	,2	,-	,192	
1	,1(1),-	,Arsenal,-	,80	,-	,6.15,2018/2019,EPL,0.5	,-	,-	,64	
2.3	,2(1),1	,Arsenal,-	,86.6	,-	,7.33,2018/2019,UEL,1	,1	,-	,193	
0.6	,3(2),-	,Arsenal,-	,89.4	,-	,6.84,2017/2018,UEL,-	,-	,-	,274	
0.5	,1(1),-	,Arsenal,-	,77.5	,-	,6.04,2017/2018,EPL,-	,-	,-	,82	
1,23,1,,0,85.4,1,6.67,Total / Average,,0.4,3,0,1161
