ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
1.6	,7,-	,Sheffield Uni..,-	,78.1	,3	,6.83,2019/2020,EPL,0.3	,-	,-	,569	
1.1	,45,1	,Sheffield Uni..,-	,79.3	,7	,7.15,2018/2019,EC,0.8	,2	,10	,3975	
1.6	,41,1	,Sheffield Uni..,1	,80.3	,14	,7.14,2017/2018,EC,0.8	,2	,7	,3659	
-	,0(1),-	,Rangers,-	,66.7	,-	,5.96,2010/2011,UCL,-	,-	,-	,10	
-	,0(3),-	,Rangers,-	,72.7	,-	,6.28,2009/2010,UCL,-	,-	,-	,23	
1.3,97,2,,1,79.3,24,7.08,Total / Average,,0.8,4,17,8236
1.6	,7,-	,Sheffield Uni..,-	,78.1	,3	,6.83,2019/2020,EPL,0.3	,-	,-	,569	
1.1	,45,1	,Sheffield Uni..,-	,79.3	,7	,7.15,2018/2019,EC,0.8	,2	,10	,3975	
1.6	,41,1	,Sheffield Uni..,1	,80.3	,14	,7.14,2017/2018,EC,0.8	,2	,7	,3659	
-	,0(1),-	,Rangers,-	,66.7	,-	,5.96,2010/2011,UCL,-	,-	,-	,10	
-	,0(3),-	,Rangers,-	,72.7	,-	,6.28,2009/2010,UCL,-	,-	,-	,23	
1.3,97,2,,1,79.3,24,7.08,Total / Average,,0.8,4,17,8236
