ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
1.6	,8,-	,Norwich,-	,71.6	,2	,6.39,2019/2020,EPL,0.9	,-	,-	,606	
2	,39(4),4	,Norwich,-	,72.3	,6	,7.05,2018/2019,EC,1.8	,9	,6	,3308	
0.5	,15(8),3	,Norwich,-	,70.5	,3	,6.84,2017/2018,EC,1.1	,1	,2	,1429	
1.5	,30(1),2	,Bochum,-	,69.3	,9	,7.10,2016/2017,GB2,2.1	,1	,1	,2544	
1.6	,30,3	,Greuther Fuer..,-	,73.8	,10	,7.24,2015/2016,GB2,2.4	,5	,2	,2448	
-	,0(4),-	,Borussia Dort..,-	,61.5	,-	,5.97,2010/2011,GB,-	,-	,-	,31	
1	,0(3),-	,Borussia Dort..,-	,84.6	,1	,6.25,2009/2010,GB,-	,1	,-	,29	
1.5,142,12,,0,71.6,31,6.98,Total / Average,,1.7,17,11,10395
1.6	,8,-	,Norwich,-	,71.6	,2	,6.39,2019/2020,EPL,0.9	,-	,-	,606	
2	,39(4),4	,Norwich,-	,72.3	,6	,7.05,2018/2019,EC,1.8	,9	,6	,3308	
0.5	,15(8),3	,Norwich,-	,70.5	,3	,6.84,2017/2018,EC,1.1	,1	,2	,1429	
1.5	,30(1),2	,Bochum,-	,69.3	,9	,7.10,2016/2017,GB2,2.1	,1	,1	,2544	
1.6	,30,3	,Greuther Fuer..,-	,73.8	,10	,7.24,2015/2016,GB2,2.4	,5	,2	,2448	
-	,0(4),-	,Borussia Dort..,-	,61.5	,-	,5.97,2010/2011,GB,-	,-	,-	,31	
1	,0(3),-	,Borussia Dort..,-	,84.6	,1	,6.25,2009/2010,GB,-	,1	,-	,29	
1.5,142,12,,0,71.6,31,6.98,Total / Average,,1.7,17,11,10395
