ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
0.2	,9,-	,Tottenham,-	,83.9	,-	,6.76,2019/2020,EPL,2.1	,-	,1	,810	
-	,2,-	,Tottenham,-	,91.1	,-	,6.11,2019/2020,UCL,2	,-	,-	,180	
0.6	,33(1),-	,Tottenham,-	,88.5	,3	,6.84,2018/2019,EPL,1.6	,-	,-	,2924	
0.8	,12,-	,Tottenham,-	,86.1	,2	,6.53,2018/2019,UCL,2.1	,-	,-	,1080	
1.3	,4,-	,Belgium,-	,90	,-	,6.79,2018/2019,UNL,0.8	,-	,-	,360	
0.5	,4,-	,Tottenham,-	,81.3	,-	,7.00,2017/2018,UCL,1.3	,-	,1	,294	
0.7	,13(1),-	,Tottenham,-	,85.8	,3	,6.68,2017/2018,EPL,1	,-	,-	,1177	
1.7	,2(1),-	,Tottenham,-	,89	,-	,7.07,2016/2017,UCL,1.3	,1	,-	,202	
0.9	,30,1	,Tottenham,-	,83.2	,1	,7.00,2016/2017,EPL,1.4	,1	,-	,2604	
1.5	,2,-	,Tottenham,-	,80.2	,-	,6.68,2016/2017,UEL,4	,-	,-	,180	
0.8	,6,-	,Belgium,-	,90.4	,2	,6.93,2018,WC,0.7	,-	,1	,540	
0.7	,10,-	,Tottenham,-	,83.1	,1	,7.01,2015/2016,UEL,1.1	,-	,-	,900	
1.1	,38,1	,Tottenham,-	,80.5	,3	,7.16,2015/2016,EPL,1.6	,4	,2	,3420	
0.7	,26,1	,Southampton,-	,80.2	,3	,7.07,2014/2015,EPL,1.4	,1	,-	,2263	
1.2	,5,-	,Belgium,-	,87.9	,1	,7.11,2016,UEC,1	,1	,-	,450	
0.4	,10(2),-	,Atletico Madr..,-	,76.9	,-	,6.87,2013/2014,SLL,1.6	,1	,-	,906	
0.3	,3(1),-	,Atletico Madr..,-	,59.4	,1	,7.07,2013/2014,UCL,2.3	,-	,-	,307	
0.8	,4,-	,Ajax,-	,91	,-	,6.93,2013/2014,NE,1.8	,-	,-	,360	
0.5	,4,-	,Belgium,-	,79.8	,2	,7.08,2014,WC,1.5	,-	,-	,390	
0.5	,2,1	,Ajax,-	,88.3	,-	,7.90,2012/2013,UEL,1	,1	,-	,211	
0.3	,6,-	,Ajax,-	,85.5	,-	,6.72,2012/2013,UCL,2.3	,-	,-	,540	
1.6	,5,-	,Ajax,-	,89.2	,-	,7.18,2011/2012,UCL,0.8	,-	,-	,450	
0.6	,5,-	,Ajax,-	,86	,-	,7.06,2010/2011,UCL,0.4	,2	,-	,450	
0.8,241,4,,0,83.6,22,6.95,Total / Average,,1.5,12,5,20998
0.2	,9,-	,Tottenham,-	,83.9	,-	,6.76,2019/2020,EPL,2.1	,-	,1	,810	
-	,2,-	,Tottenham,-	,91.1	,-	,6.11,2019/2020,UCL,2	,-	,-	,180	
0.6	,33(1),-	,Tottenham,-	,88.5	,3	,6.84,2018/2019,EPL,1.6	,-	,-	,2924	
0.8	,12,-	,Tottenham,-	,86.1	,2	,6.53,2018/2019,UCL,2.1	,-	,-	,1080	
1.3	,4,-	,Belgium,-	,90	,-	,6.79,2018/2019,UNL,0.8	,-	,-	,360	
0.5	,4,-	,Tottenham,-	,81.3	,-	,7.00,2017/2018,UCL,1.3	,-	,1	,294	
0.7	,13(1),-	,Tottenham,-	,85.8	,3	,6.68,2017/2018,EPL,1	,-	,-	,1177	
1.7	,2(1),-	,Tottenham,-	,89	,-	,7.07,2016/2017,UCL,1.3	,1	,-	,202	
0.9	,30,1	,Tottenham,-	,83.2	,1	,7.00,2016/2017,EPL,1.4	,1	,-	,2604	
1.5	,2,-	,Tottenham,-	,80.2	,-	,6.68,2016/2017,UEL,4	,-	,-	,180	
0.8	,6,-	,Belgium,-	,90.4	,2	,6.93,2018,WC,0.7	,-	,1	,540	
0.7	,10,-	,Tottenham,-	,83.1	,1	,7.01,2015/2016,UEL,1.1	,-	,-	,900	
1.1	,38,1	,Tottenham,-	,80.5	,3	,7.16,2015/2016,EPL,1.6	,4	,2	,3420	
0.7	,26,1	,Southampton,-	,80.2	,3	,7.07,2014/2015,EPL,1.4	,1	,-	,2263	
1.2	,5,-	,Belgium,-	,87.9	,1	,7.11,2016,UEC,1	,1	,-	,450	
0.4	,10(2),-	,Atletico Madr..,-	,76.9	,-	,6.87,2013/2014,SLL,1.6	,1	,-	,906	
0.3	,3(1),-	,Atletico Madr..,-	,59.4	,1	,7.07,2013/2014,UCL,2.3	,-	,-	,307	
0.8	,4,-	,Ajax,-	,91	,-	,6.93,2013/2014,NE,1.8	,-	,-	,360	
0.5	,4,-	,Belgium,-	,79.8	,2	,7.08,2014,WC,1.5	,-	,-	,390	
0.5	,2,1	,Ajax,-	,88.3	,-	,7.90,2012/2013,UEL,1	,1	,-	,211	
0.3	,6,-	,Ajax,-	,85.5	,-	,6.72,2012/2013,UCL,2.3	,-	,-	,540	
1.6	,5,-	,Ajax,-	,89.2	,-	,7.18,2011/2012,UCL,0.8	,-	,-	,450	
0.6	,5,-	,Ajax,-	,86	,-	,7.06,2010/2011,UCL,0.4	,2	,-	,450	
0.8,241,4,,0,83.6,22,6.95,Total / Average,,1.5,12,5,20998
