ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
0.9	,8,1	,Crystal Palac..,-	,80.3	,6	,6.87,2019/2020,EPL,1.1	,1	,-	,706	
1.5	,38,2	,Crystal Palac..,-	,80	,10	,7.19,2018/2019,EPL,1.4	,12	,2	,3420	
1.2	,35(1),1	,Crystal Palac..,-	,80.2	,8	,7.01,2017/2018,EPL,1.4	,10	,1	,3082	
1	,14,-	,Crystal Palac..,-	,72.9	,4	,6.94,2016/2017,EPL,1.9	,2	,-	,1227	
1.5	,4,-	,Olympiacos,-	,84.2	,2	,7.08,2016/2017,UEL,3	,-	,1	,343	
-	,2,-	,Serbia,-	,85.1	,1	,6.77,2018,WC,2	,-	,-	,171	
2.5	,2,-	,Olympiacos,-	,86.4	,-	,7.03,2015/2016,UEL,2	,-	,-	,210	
1	,4,-	,Olympiacos,-	,82	,1	,6.70,2015/2016,UCL,1.5	,-	,-	,360	
1.4	,5,-	,Olympiacos,-	,85.3	,1	,6.67,2014/2015,UCL,2	,-	,-	,450	
-	,1(1),-	,Olympiacos,1	,86.8	,1	,6.08,2014/2015,UEL,-	,-	,1	,84	
0.5	,3(1),-	,Anderlecht,-	,81	,2	,6.28,2013/2014,UCL,0.3	,-	,-	,251	
1.2,119,4,,1,80,36,6.99,Total / Average,,1.5,25,5,10304
0.9	,8,1	,Crystal Palac..,-	,80.3	,6	,6.87,2019/2020,EPL,1.1	,1	,-	,706	
1.5	,38,2	,Crystal Palac..,-	,80	,10	,7.19,2018/2019,EPL,1.4	,12	,2	,3420	
1.2	,35(1),1	,Crystal Palac..,-	,80.2	,8	,7.01,2017/2018,EPL,1.4	,10	,1	,3082	
1	,14,-	,Crystal Palac..,-	,72.9	,4	,6.94,2016/2017,EPL,1.9	,2	,-	,1227	
1.5	,4,-	,Olympiacos,-	,84.2	,2	,7.08,2016/2017,UEL,3	,-	,1	,343	
-	,2,-	,Serbia,-	,85.1	,1	,6.77,2018,WC,2	,-	,-	,171	
2.5	,2,-	,Olympiacos,-	,86.4	,-	,7.03,2015/2016,UEL,2	,-	,-	,210	
1	,4,-	,Olympiacos,-	,82	,1	,6.70,2015/2016,UCL,1.5	,-	,-	,360	
1.4	,5,-	,Olympiacos,-	,85.3	,1	,6.67,2014/2015,UCL,2	,-	,-	,450	
-	,1(1),-	,Olympiacos,1	,86.8	,1	,6.08,2014/2015,UEL,-	,-	,1	,84	
0.5	,3(1),-	,Anderlecht,-	,81	,2	,6.28,2013/2014,UCL,0.3	,-	,-	,251	
1.2,119,4,,1,80,36,6.99,Total / Average,,1.5,25,5,10304
