ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
-	,9,-	,Manchester Ci..,-	,89.8	,2	,6.86,2019/2020,EPL,0.4	,-	,-	,810	
-	,2,-	,Manchester Ci..,-	,87.2	,-	,6.52,2019/2020,UCL,-	,-	,-	,180	
-	,38,-	,Manchester Ci..,-	,82.6	,2	,6.66,2018/2019,EPL,0.3	,-	,1	,3420	
-	,10,-	,Manchester Ci..,-	,88.3	,1	,6.68,2018/2019,UCL,0.3	,-	,1	,900	
-	,9,-	,Manchester Ci..,-	,86	,1	,6.79,2017/2018,UCL,0.1	,-	,-	,810	
-	,37,1	,Manchester Ci..,-	,85.3	,1	,6.68,2017/2018,EPL,0.3	,-	,-	,3197	
-	,27,-	,Benfica,1	,65.3	,4	,6.85,2016/2017,PLN,0.2	,-	,1	,2381	
-	,7,2	,Benfica,-	,48.1	,-	,7.13,2016/2017,UCL,0.4	,-	,-	,630	
-	,3,-	,Benfica,-	,47.7	,-	,7.18,2015/2016,UCL,0.3	,-	,-	,270	
-	,2,1	,Rio Ave,-	,46.6	,-	,7.60,2014/2015,UEL,0.5	,-	,-	,180	
0,144,4,,1,78.3,11,6.77,Total / Average,,0.3,0,3,12778
-	,9,-	,Manchester Ci..,-	,89.8	,2	,6.86,2019/2020,EPL,0.4	,-	,-	,810	
-	,2,-	,Manchester Ci..,-	,87.2	,-	,6.52,2019/2020,UCL,-	,-	,-	,180	
-	,38,-	,Manchester Ci..,-	,82.6	,2	,6.66,2018/2019,EPL,0.3	,-	,1	,3420	
-	,10,-	,Manchester Ci..,-	,88.3	,1	,6.68,2018/2019,UCL,0.3	,-	,1	,900	
-	,9,-	,Manchester Ci..,-	,86	,1	,6.79,2017/2018,UCL,0.1	,-	,-	,810	
-	,37,1	,Manchester Ci..,-	,85.3	,1	,6.68,2017/2018,EPL,0.3	,-	,-	,3197	
-	,27,-	,Benfica,1	,65.3	,4	,6.85,2016/2017,PLN,0.2	,-	,1	,2381	
-	,7,2	,Benfica,-	,48.1	,-	,7.13,2016/2017,UCL,0.4	,-	,-	,630	
-	,3,-	,Benfica,-	,47.7	,-	,7.18,2015/2016,UCL,0.3	,-	,-	,270	
-	,2,1	,Rio Ave,-	,46.6	,-	,7.60,2014/2015,UEL,0.5	,-	,-	,180	
0,144,4,,1,78.3,11,6.77,Total / Average,,0.3,0,3,12778
