ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
1.2	,5(1),1	,Brighton,-	,81.6	,1	,6.91,2019/2020,EPL,1	,-	,1	,473	
1.2	,30(5),-	,Brighton,-	,70.6	,1	,6.79,2018/2019,EPL,0.5	,1	,5	,2475	
0.8	,18(18),1	,Brighton,-	,77.8	,3	,6.60,2017/2018,EPL,0.6	,1	,1	,1844	
1	,9(16),1	,Brighton,-	,77.7	,-	,6.81,2016/2017,EC,0.4	,3	,2	,1062	
1.9	,13(3),3	,Brighton,-	,79	,4	,7.19,2015/2016,EC,0.6	,3	,1	,1142	
1.5	,6(5),1	,Brighton,-	,83.1	,-	,6.67,2014/2015,EC,-	,1	,1	,449	
0.8	,7(17),-	,Brighton,-	,81.7	,2	,6.63,2013/2014,EC,0.3	,-	,1	,779	
1.1,153,7,,0,77.4,11,6.76,Total / Average,,0.5,9,12,8224
1.2	,5(1),1	,Brighton,-	,81.6	,1	,6.91,2019/2020,EPL,1	,-	,1	,473	
1.2	,30(5),-	,Brighton,-	,70.6	,1	,6.79,2018/2019,EPL,0.5	,1	,5	,2475	
0.8	,18(18),1	,Brighton,-	,77.8	,3	,6.60,2017/2018,EPL,0.6	,1	,1	,1844	
1	,9(16),1	,Brighton,-	,77.7	,-	,6.81,2016/2017,EC,0.4	,3	,2	,1062	
1.9	,13(3),3	,Brighton,-	,79	,4	,7.19,2015/2016,EC,0.6	,3	,1	,1142	
1.5	,6(5),1	,Brighton,-	,83.1	,-	,6.67,2014/2015,EC,-	,1	,1	,449	
0.8	,7(17),-	,Brighton,-	,81.7	,2	,6.63,2013/2014,EC,0.3	,-	,1	,779	
1.1,153,7,,0,77.4,11,6.76,Total / Average,,0.5,9,12,8224
