ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
-	,9,-	,Bournemouth,-	,53.1	,-	,6.68,2019/2020,EPL,0.1	,-	,1	,810	
0,9,0,,0,53.1,0,6.68,Total / Average,,0.1,0,1,810
-	,9,-	,Bournemouth,-	,53.1	,-	,6.68,2019/2020,EPL,0.1	,-	,1	,810	
0,9,0,,0,53.1,0,6.68,Total / Average,,0.1,0,1,810
