ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
2	,9,1	,Aston Villa,-	,85.1	,2	,7.49,2019/2020,EPL,0.2	,2	,3	,810	
2.1	,34,7	,Aston Villa,-	,87.3	,5	,7.42,2018/2019,EC,0.8	,6	,7	,2999	
2.1	,22(8),3	,Aston Villa,-	,85.6	,6	,7.36,2017/2018,EC,0.5	,3	,6	,2130	
1.2	,20(11),2	,Aston Villa,1	,81.3	,5	,6.68,2016/2017,EC,0.5	,5	,2	,1879	
1	,9(7),-	,Aston Villa,-	,85.7	,1	,6.44,2015/2016,EPL,0.1	,1	,-	,833	
0.8	,7(10),-	,Aston Villa,-	,92.7	,-	,6.64,2014/2015,EPL,0.2	,-	,1	,817	
-	,0(1),-	,Aston Villa,-	,100	,-	,5.90,2013/2014,EPL,-	,-	,-	,2	
1.6,138,13,,1,86,19,7.02,Total / Average,,0.5,17,19,9470
2	,9,1	,Aston Villa,-	,85.1	,2	,7.49,2019/2020,EPL,0.2	,2	,3	,810	
2.1	,34,7	,Aston Villa,-	,87.3	,5	,7.42,2018/2019,EC,0.8	,6	,7	,2999	
2.1	,22(8),3	,Aston Villa,-	,85.6	,6	,7.36,2017/2018,EC,0.5	,3	,6	,2130	
1.2	,20(11),2	,Aston Villa,1	,81.3	,5	,6.68,2016/2017,EC,0.5	,5	,2	,1879	
1	,9(7),-	,Aston Villa,-	,85.7	,1	,6.44,2015/2016,EPL,0.1	,1	,-	,833	
0.8	,7(10),-	,Aston Villa,-	,92.7	,-	,6.64,2014/2015,EPL,0.2	,-	,1	,817	
-	,0(1),-	,Aston Villa,-	,100	,-	,5.90,2013/2014,EPL,-	,-	,-	,2	
1.6,138,13,,1,86,19,7.02,Total / Average,,0.5,17,19,9470
