ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
0.8	,7(1),-	,Wolverhampton..,-	,81.3	,1	,6.68,2019/2020,EPL,0.9	,-	,-	,646	
-	,2,-	,Wolverhampton..,-	,75.6	,1	,7.15,2019/2020,UEL,3	,-	,-	,180	
0.8	,32(1),1	,Wolverhampton..,-	,77.8	,6	,6.85,2018/2019,EPL,1.2	,1	,1	,2780	
-	,1,-	,Spain,-	,91.4	,1	,7.00,2018/2019,UNL,2	,-	,-	,90	
0.4	,36,3	,Celta Vigo,-	,83.9	,10	,7.00,2017/2018,SLL,1	,2	,1	,3203	
0.4	,23(7),1	,Celta Vigo,-	,83.3	,8	,6.72,2016/2017,SLL,0.5	,-	,3	,2208	
0.6	,12,1	,Celta Vigo,-	,81.9	,2	,7.03,2016/2017,UEL,1	,-	,-	,1102	
0.4	,34(2),2	,Celta Vigo,2	,83.5	,8	,6.81,2015/2016,SLL,0.9	,1	,4	,2960	
0.3	,32(4),1	,Celta Vigo,-	,84.3	,9	,6.92,2014/2015,SLL,1.2	,-	,1	,2964	
0.3	,23(3),-	,Celta Vigo,-	,81.2	,4	,6.96,2013/2014,SLL,1.1	,-	,2	,2166	
0.2	,19,-	,Celta Vigo,-	,71.5	,5	,6.84,2012/2013,SLL,1.7	,-	,-	,1628	
0.4,239,9,,2,81.5,55,6.88,Total / Average,,1.1,4,12,19927
0.8	,7(1),-	,Wolverhampton..,-	,81.3	,1	,6.68,2019/2020,EPL,0.9	,-	,-	,646	
-	,2,-	,Wolverhampton..,-	,75.6	,1	,7.15,2019/2020,UEL,3	,-	,-	,180	
0.8	,32(1),1	,Wolverhampton..,-	,77.8	,6	,6.85,2018/2019,EPL,1.2	,1	,1	,2780	
-	,1,-	,Spain,-	,91.4	,1	,7.00,2018/2019,UNL,2	,-	,-	,90	
0.4	,36,3	,Celta Vigo,-	,83.9	,10	,7.00,2017/2018,SLL,1	,2	,1	,3203	
0.4	,23(7),1	,Celta Vigo,-	,83.3	,8	,6.72,2016/2017,SLL,0.5	,-	,3	,2208	
0.6	,12,1	,Celta Vigo,-	,81.9	,2	,7.03,2016/2017,UEL,1	,-	,-	,1102	
0.4	,34(2),2	,Celta Vigo,2	,83.5	,8	,6.81,2015/2016,SLL,0.9	,1	,4	,2960	
0.3	,32(4),1	,Celta Vigo,-	,84.3	,9	,6.92,2014/2015,SLL,1.2	,-	,1	,2964	
0.3	,23(3),-	,Celta Vigo,-	,81.2	,4	,6.96,2013/2014,SLL,1.1	,-	,2	,2166	
0.2	,19,-	,Celta Vigo,-	,71.5	,5	,6.84,2012/2013,SLL,1.7	,-	,-	,1628	
0.4,239,9,,2,81.5,55,6.88,Total / Average,,1.1,4,12,19927
