ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
-	,9,-	,Leicester,-	,74.1	,-	,6.84,2019/2020,EPL,0.2	,-	,-	,810	
-	,38,-	,Leicester,-	,65.5	,3	,6.54,2018/2019,EPL,0.3	,-	,-	,3420	
-	,3,-	,Denmark,-	,78.9	,2	,6.82,2018/2019,UNL,-	,-	,-	,270	
-	,33,3	,Leicester,-	,49.6	,3	,6.61,2017/2018,EPL,0.4	,-	,-	,2966	
-	,8,-	,Leicester,-	,40.3	,1	,7.24,2016/2017,UCL,0.1	,-	,-	,720	
-	,30,1	,Leicester,-	,39.9	,1	,6.84,2016/2017,EPL,0.4	,-	,-	,2667	
-	,4,2	,Denmark,-	,52.6	,-	,7.51,2018,WC,0.3	,-	,-	,390	
-	,38,-	,Leicester,-	,35.7	,2	,6.78,2015/2016,EPL,0.2	,-	,-	,3420	
-	,24,-	,Leicester,-	,41.1	,-	,6.63,2014/2015,EPL,0.1	,-	,-	,2160	
-	,46,2	,Leicester,-	,48.3	,3	,6.89,2013/2014,EC,0.2	,-	,1	,4140	
0,233,8,,0,48.6,15,6.76,Total / Average,,0.2,0,1,20963
-	,9,-	,Leicester,-	,74.1	,-	,6.84,2019/2020,EPL,0.2	,-	,-	,810	
-	,38,-	,Leicester,-	,65.5	,3	,6.54,2018/2019,EPL,0.3	,-	,-	,3420	
-	,3,-	,Denmark,-	,78.9	,2	,6.82,2018/2019,UNL,-	,-	,-	,270	
-	,33,3	,Leicester,-	,49.6	,3	,6.61,2017/2018,EPL,0.4	,-	,-	,2966	
-	,8,-	,Leicester,-	,40.3	,1	,7.24,2016/2017,UCL,0.1	,-	,-	,720	
-	,30,1	,Leicester,-	,39.9	,1	,6.84,2016/2017,EPL,0.4	,-	,-	,2667	
-	,4,2	,Denmark,-	,52.6	,-	,7.51,2018,WC,0.3	,-	,-	,390	
-	,38,-	,Leicester,-	,35.7	,2	,6.78,2015/2016,EPL,0.2	,-	,-	,3420	
-	,24,-	,Leicester,-	,41.1	,-	,6.63,2014/2015,EPL,0.1	,-	,-	,2160	
-	,46,2	,Leicester,-	,48.3	,3	,6.89,2013/2014,EC,0.2	,-	,1	,4140	
0,233,8,,0,48.6,15,6.76,Total / Average,,0.2,0,1,20963
