ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
1	,2(7),-	,Everton,-	,86.7	,-	,6.18,2019/2020,EPL,0.3	,-	,1	,288	
1.5	,5(8),1	,Juventus,-	,79.8	,2	,6.69,2018/2019,ISA,0.5	,6	,-	,536	
2	,0(3),-	,Juventus,-	,75	,-	,6.08,2018/2019,UCL,0.7	,-	,-	,67	
2	,1(1),-	,Italy U21,-	,86.7	,-	,6.85,2019,IEU,0.5	,-	,-	,106	
1.8	,12(7),1	,Verona,-	,76.6	,5	,6.47,2017/2018,ISA,0.6	,4	,-	,1134	
0.3	,0(3),-	,Juventus,-	,100	,-	,6.35,2016/2017,ISA,-	,1	,-	,18	
-	,0(1),-	,Juventus,-	,-	,-	,6.13,2016/2017,UCL,-	,-	,-	,6	
1.5,50,2,,0,79.4,7,6.45,Total / Average,,0.5,11,1,2155
1	,2(7),-	,Everton,-	,86.7	,-	,6.18,2019/2020,EPL,0.3	,-	,1	,288	
1.5	,5(8),1	,Juventus,-	,79.8	,2	,6.69,2018/2019,ISA,0.5	,6	,-	,536	
2	,0(3),-	,Juventus,-	,75	,-	,6.08,2018/2019,UCL,0.7	,-	,-	,67	
2	,1(1),-	,Italy U21,-	,86.7	,-	,6.85,2019,IEU,0.5	,-	,-	,106	
1.8	,12(7),1	,Verona,-	,76.6	,5	,6.47,2017/2018,ISA,0.6	,4	,-	,1134	
0.3	,0(3),-	,Juventus,-	,100	,-	,6.35,2016/2017,ISA,-	,1	,-	,18	
-	,0(1),-	,Juventus,-	,-	,-	,6.13,2016/2017,UCL,-	,-	,-	,6	
1.5,50,2,,0,79.4,7,6.45,Total / Average,,0.5,11,1,2155
