ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
1.6	,0(5),-	,Chelsea,-	,81.8	,-	,6.26,2019/2020,EPL,0.4	,1	,1	,45	
4	,0(1),-	,Chelsea,-	,71.4	,-	,7.12,2019/2020,UCL,-	,1	,-	,19	
1.1	,4(11),-	,Valencia,-	,76.3	,3	,6.23,2018/2019,SLL,0.7	,1	,-	,522	
2.5	,9(2),-	,Crystal Palac..,-	,65	,-	,6.86,2018/2019,EPL,1.1	,5	,-	,757	
2.6	,4(1),1	,Valencia,-	,77.5	,1	,6.50,2018/2019,UCL,0.8	,1	,-	,346	
3	,1(1),1	,Belgium,-	,77.8	,-	,7.37,2018/2019,UNL,0.5	,2	,-	,115	
2.9	,9(1),2	,Borussia Dort..,-	,68.9	,2	,7.01,2017/2018,GB,1.7	,7	,1	,837	
2.8	,4,-	,Borussia Dort..,-	,73.8	,1	,6.93,2017/2018,UEL,1.3	,2	,-	,331	
1.3	,1(3),-	,Chelsea,-	,82.9	,-	,6.82,2017/2018,UCL,0.5	,2	,-	,123	
1.1	,3(9),-	,Chelsea,-	,69.1	,-	,6.38,2017/2018,EPL,0.6	,2	,1	,353	
0.9	,1(19),-	,Chelsea,-	,83.8	,-	,6.34,2016/2017,EPL,0.2	,5	,1	,239	
2.7	,1(2),-	,Belgium,-	,77.8	,-	,6.64,2018,WC,0.7	,1	,-	,113	
5.1	,6(1),-	,Marseille,-	,71.3	,1	,7.29,2015/2016,UEL,0.4	,4	,-	,554	
3.4	,32(4),-	,Marseille,-	,75	,8	,6.94,2015/2016,FL1,0.8	,17	,9	,2938	
1.3	,6(19),1	,Marseille,-	,77.7	,1	,6.47,2014/2015,FL1,0.1	,7	,-	,881	
1	,0(2),-	,Belgium,-	,80	,1	,6.54,2016,UEC,-	,1	,-	,21	
2	,2(3),-	,Standard Lieg..,-	,72.3	,1	,6.57,2013/2014,UEL,0.2	,-	,-	,288	
2.2,167,5,,0,75.4,19,6.66,Total / Average,,0.6,59,13,8482
1.6	,0(5),-	,Chelsea,-	,81.8	,-	,6.26,2019/2020,EPL,0.4	,1	,1	,45	
4	,0(1),-	,Chelsea,-	,71.4	,-	,7.12,2019/2020,UCL,-	,1	,-	,19	
1.1	,4(11),-	,Valencia,-	,76.3	,3	,6.23,2018/2019,SLL,0.7	,1	,-	,522	
2.5	,9(2),-	,Crystal Palac..,-	,65	,-	,6.86,2018/2019,EPL,1.1	,5	,-	,757	
2.6	,4(1),1	,Valencia,-	,77.5	,1	,6.50,2018/2019,UCL,0.8	,1	,-	,346	
3	,1(1),1	,Belgium,-	,77.8	,-	,7.37,2018/2019,UNL,0.5	,2	,-	,115	
2.9	,9(1),2	,Borussia Dort..,-	,68.9	,2	,7.01,2017/2018,GB,1.7	,7	,1	,837	
2.8	,4,-	,Borussia Dort..,-	,73.8	,1	,6.93,2017/2018,UEL,1.3	,2	,-	,331	
1.3	,1(3),-	,Chelsea,-	,82.9	,-	,6.82,2017/2018,UCL,0.5	,2	,-	,123	
1.1	,3(9),-	,Chelsea,-	,69.1	,-	,6.38,2017/2018,EPL,0.6	,2	,1	,353	
0.9	,1(19),-	,Chelsea,-	,83.8	,-	,6.34,2016/2017,EPL,0.2	,5	,1	,239	
2.7	,1(2),-	,Belgium,-	,77.8	,-	,6.64,2018,WC,0.7	,1	,-	,113	
5.1	,6(1),-	,Marseille,-	,71.3	,1	,7.29,2015/2016,UEL,0.4	,4	,-	,554	
3.4	,32(4),-	,Marseille,-	,75	,8	,6.94,2015/2016,FL1,0.8	,17	,9	,2938	
1.3	,6(19),1	,Marseille,-	,77.7	,1	,6.47,2014/2015,FL1,0.1	,7	,-	,881	
1	,0(2),-	,Belgium,-	,80	,1	,6.54,2016,UEC,-	,1	,-	,21	
2	,2(3),-	,Standard Lieg..,-	,72.3	,1	,6.57,2013/2014,UEL,0.2	,-	,-	,288	
2.2,167,5,,0,75.4,19,6.66,Total / Average,,0.6,59,13,8482
