ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
-	,0(2),-	,Aston Villa,-	,91.7	,-	,6.05,2019/2020,EPL,0.5	,-	,-	,9	
-	,1(2),-	,Aston Villa,-	,85	,1	,6.26,2018/2019,EC,-	,-	,-	,98	
1.3	,6(4),-	,Aston Villa,1	,78.2	,1	,6.75,2017/2018,EC,0.9	,2	,3	,593	
1	,17(1),-	,Aston Villa,-	,68.3	,2	,6.80,2016/2017,EC,1.1	,-	,-	,1459	
1.9	,16(1),2	,Nottingham Fo..,-	,74.8	,8	,7.23,2016/2017,EC,1.9	,6	,3	,1460	
2.5	,26(2),1	,Nottingham Fo..,1	,75.6	,6	,7.29,2015/2016,EC,0.7	,4	,5	,2349	
2.2	,36(3),2	,Nottingham Fo..,-	,77	,13	,7.06,2014/2015,EC,1.1	,10	,5	,3103	
2.1	,28(1),4	,Nottingham Fo..,-	,74.9	,12	,7.18,2013/2014,EC,1.5	,7	,2	,2529	
-	,0(2),-	,Arsenal,-	,88.2	,1	,5.97,2011/2012,EPL,-	,-	,-	,24	
1	,0(1),-	,Arsenal,-	,93.8	,-	,6.33,2009/2010,EPL,-	,-	,-	,13	
1.9,149,9,,2,75.7,44,7.04,Total / Average,,1.1,29,18,11637
-	,0(2),-	,Aston Villa,-	,91.7	,-	,6.05,2019/2020,EPL,0.5	,-	,-	,9	
-	,1(2),-	,Aston Villa,-	,85	,1	,6.26,2018/2019,EC,-	,-	,-	,98	
1.3	,6(4),-	,Aston Villa,1	,78.2	,1	,6.75,2017/2018,EC,0.9	,2	,3	,593	
1	,17(1),-	,Aston Villa,-	,68.3	,2	,6.80,2016/2017,EC,1.1	,-	,-	,1459	
1.9	,16(1),2	,Nottingham Fo..,-	,74.8	,8	,7.23,2016/2017,EC,1.9	,6	,3	,1460	
2.5	,26(2),1	,Nottingham Fo..,1	,75.6	,6	,7.29,2015/2016,EC,0.7	,4	,5	,2349	
2.2	,36(3),2	,Nottingham Fo..,-	,77	,13	,7.06,2014/2015,EC,1.1	,10	,5	,3103	
2.1	,28(1),4	,Nottingham Fo..,-	,74.9	,12	,7.18,2013/2014,EC,1.5	,7	,2	,2529	
-	,0(2),-	,Arsenal,-	,88.2	,1	,5.97,2011/2012,EPL,-	,-	,-	,24	
1	,0(1),-	,Arsenal,-	,93.8	,-	,6.33,2009/2010,EPL,-	,-	,-	,13	
1.9,149,9,,2,75.7,44,7.04,Total / Average,,1.1,29,18,11637
