ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
1.8	,2(4),1	,Everton,-	,68.8	,-	,6.34,2019/2020,EPL,0.3	,-	,1	,160	
1.2	,24(13),-	,Everton,-	,72.6	,1	,6.51,2018/2019,EPL,0.4	,5	,2	,2124	
4.2	,5,2	,Arsenal,-	,81.1	,-	,7.97,2017/2018,UEL,0.4	,3	,2	,423	
1.4	,13(1),4	,Everton,-	,75.9	,2	,7.13,2017/2018,EPL,0.5	,3	,3	,1153	
-	,0(6),-	,Arsenal,-	,73.7	,-	,6.09,2017/2018,EPL,-	,-	,-	,64	
2.3	,3(3),-	,Arsenal,-	,76.3	,1	,7.22,2016/2017,UCL,0.3	,4	,-	,272	
2.2	,23(5),1	,Arsenal,-	,75.3	,1	,6.99,2016/2017,EPL,0.8	,10	,2	,1925	
2.8	,3(3),-	,Arsenal,-	,73.6	,-	,6.91,2015/2016,UCL,0.2	,2	,1	,319	
1.6	,15(13),1	,Arsenal,-	,79.7	,-	,6.58,2015/2016,EPL,0.2	,5	,2	,1375	
1	,0(2),-	,Arsenal,-	,66.7	,-	,6.22,2014/2015,UCL,-	,-	,-	,49	
1.6	,4(10),1	,Arsenal,-	,87.4	,-	,6.61,2014/2015,EPL,0.1	,5	,-	,442	
2	,1(1),-	,Arsenal,-	,85.7	,-	,6.96,2013/2014,UCL,-	,1	,-	,94	
2.5	,9(4),2	,Arsenal,-	,81.4	,1	,7.11,2013/2014,EPL,0.3	,5	,4	,859	
0.8	,3(2),-	,Arsenal,-	,77.8	,-	,6.54,2012/2013,UCL,-	,1	,1	,273	
2.7	,24(8),1	,Arsenal,-	,83.1	,3	,7.24,2012/2013,EPL,0.2	,14	,10	,2286	
0.3	,0(4),-	,England,-	,94.1	,-	,6.62,2012,UEC,-	,1	,1	,109	
1.2	,6,-	,Arsenal,-	,76.1	,1	,6.64,2011/2012,UCL,0.3	,-	,1	,449	
2.2	,32(3),-	,Arsenal,-	,79.3	,1	,6.86,2011/2012,EPL,0.3	,8	,8	,2749	
2	,3(2),-	,Arsenal,-	,77.3	,-	,6.84,2010/2011,UCL,-	,2	,-	,277	
2.4	,19(9),2	,Arsenal,-	,82.9	,-	,6.92,2010/2011,EPL,0.1	,9	,7	,1696	
1.6	,2(3),-	,Arsenal,-	,72.5	,-	,6.39,2009/2010,UCL,-	,1	,-	,248	
1.5	,12(11),-	,Arsenal,-	,83	,-	,6.75,2009/2010,EPL,0.2	,3	,2	,1132	
1.9,310,15,,0,78.9,11,6.83,Total / Average,,0.3,82,47,18478
1.8	,2(4),1	,Everton,-	,68.8	,-	,6.34,2019/2020,EPL,0.3	,-	,1	,160	
1.2	,24(13),-	,Everton,-	,72.6	,1	,6.51,2018/2019,EPL,0.4	,5	,2	,2124	
4.2	,5,2	,Arsenal,-	,81.1	,-	,7.97,2017/2018,UEL,0.4	,3	,2	,423	
1.4	,13(1),4	,Everton,-	,75.9	,2	,7.13,2017/2018,EPL,0.5	,3	,3	,1153	
-	,0(6),-	,Arsenal,-	,73.7	,-	,6.09,2017/2018,EPL,-	,-	,-	,64	
2.3	,3(3),-	,Arsenal,-	,76.3	,1	,7.22,2016/2017,UCL,0.3	,4	,-	,272	
2.2	,23(5),1	,Arsenal,-	,75.3	,1	,6.99,2016/2017,EPL,0.8	,10	,2	,1925	
2.8	,3(3),-	,Arsenal,-	,73.6	,-	,6.91,2015/2016,UCL,0.2	,2	,1	,319	
1.6	,15(13),1	,Arsenal,-	,79.7	,-	,6.58,2015/2016,EPL,0.2	,5	,2	,1375	
1	,0(2),-	,Arsenal,-	,66.7	,-	,6.22,2014/2015,UCL,-	,-	,-	,49	
1.6	,4(10),1	,Arsenal,-	,87.4	,-	,6.61,2014/2015,EPL,0.1	,5	,-	,442	
2	,1(1),-	,Arsenal,-	,85.7	,-	,6.96,2013/2014,UCL,-	,1	,-	,94	
2.5	,9(4),2	,Arsenal,-	,81.4	,1	,7.11,2013/2014,EPL,0.3	,5	,4	,859	
0.8	,3(2),-	,Arsenal,-	,77.8	,-	,6.54,2012/2013,UCL,-	,1	,1	,273	
2.7	,24(8),1	,Arsenal,-	,83.1	,3	,7.24,2012/2013,EPL,0.2	,14	,10	,2286	
0.3	,0(4),-	,England,-	,94.1	,-	,6.62,2012,UEC,-	,1	,1	,109	
1.2	,6,-	,Arsenal,-	,76.1	,1	,6.64,2011/2012,UCL,0.3	,-	,1	,449	
2.2	,32(3),-	,Arsenal,-	,79.3	,1	,6.86,2011/2012,EPL,0.3	,8	,8	,2749	
2	,3(2),-	,Arsenal,-	,77.3	,-	,6.84,2010/2011,UCL,-	,2	,-	,277	
2.4	,19(9),2	,Arsenal,-	,82.9	,-	,6.92,2010/2011,EPL,0.1	,9	,7	,1696	
1.6	,2(3),-	,Arsenal,-	,72.5	,-	,6.39,2009/2010,UCL,-	,1	,-	,248	
1.5	,12(11),-	,Arsenal,-	,83	,-	,6.75,2009/2010,EPL,0.2	,3	,2	,1132	
1.9,310,15,,0,78.9,11,6.83,Total / Average,,0.3,82,47,18478
