ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
0.6	,3(4),-	,Liverpool,-	,71.6	,-	,6.52,2019/2020,EPL,1	,1	,-	,225	
-	,0(2),-	,Liverpool,-	,80.8	,-	,6.34,2019/2020,UCL,1	,-	,-	,36	
1.1	,4(8),-	,Liverpool,-	,70.4	,-	,6.57,2018/2019,EPL,0.3	,3	,1	,368	
0.4	,2(6),1	,Liverpool,-	,73.5	,-	,6.58,2018/2019,UCL,0.8	,3	,-	,217	
-	,0(1),-	,Belgium,-	,100	,-	,6.00,2018/2019,UNL,-	,-	,-	,1	
2	,22(9),-	,Wolfsburg,-	,76.8	,2	,6.61,2017/2018,GB,1.5	,6	,2	,1966	
-	,0(1),-	,Liverpool,-	,50	,-	,5.80,2017/2018,EPL,-	,-	,-	,9	
1.1	,14(20),-	,Liverpool,-	,76.2	,-	,6.50,2016/2017,EPL,0.9	,7	,3	,1460	
1.6	,6(6),-	,Liverpool,-	,80	,1	,6.55,2015/2016,UEL,0.8	,2	,1	,597	
1.5	,7(9),-	,Liverpool,-	,75	,-	,6.63,2015/2016,EPL,0.4	,5	,1	,669	
1.8	,5,-	,Lille,-	,72	,-	,6.44,2014/2015,UEL,2	,1	,-	,445	
1.6	,22(11),2	,Lille,-	,77	,-	,6.73,2014/2015,FL1,1	,8	,3	,2157	
0.5	,0(2),-	,Belgium,-	,-	,-	,5.87,2016,UEC,-	,-	,-	,18	
0.8	,13(17),-	,Lille,-	,79	,1	,6.52,2013/2014,FL1,0.8	,5	,-	,1275	
2.2	,2(3),-	,Belgium,-	,80	,-	,6.87,2014,WC,1	,1	,-	,246	
0.1	,0(10),-	,Lille,-	,77.8	,-	,6.15,2012/2013,FL1,0.1	,1	,-	,152	
1.3,209,3,,0,75.7,4,6.55,Total / Average,,0.9,43,11,9841
0.6	,3(4),-	,Liverpool,-	,71.6	,-	,6.52,2019/2020,EPL,1	,1	,-	,225	
-	,0(2),-	,Liverpool,-	,80.8	,-	,6.34,2019/2020,UCL,1	,-	,-	,36	
1.1	,4(8),-	,Liverpool,-	,70.4	,-	,6.57,2018/2019,EPL,0.3	,3	,1	,368	
0.4	,2(6),1	,Liverpool,-	,73.5	,-	,6.58,2018/2019,UCL,0.8	,3	,-	,217	
-	,0(1),-	,Belgium,-	,100	,-	,6.00,2018/2019,UNL,-	,-	,-	,1	
2	,22(9),-	,Wolfsburg,-	,76.8	,2	,6.61,2017/2018,GB,1.5	,6	,2	,1966	
-	,0(1),-	,Liverpool,-	,50	,-	,5.80,2017/2018,EPL,-	,-	,-	,9	
1.1	,14(20),-	,Liverpool,-	,76.2	,-	,6.50,2016/2017,EPL,0.9	,7	,3	,1460	
1.6	,6(6),-	,Liverpool,-	,80	,1	,6.55,2015/2016,UEL,0.8	,2	,1	,597	
1.5	,7(9),-	,Liverpool,-	,75	,-	,6.63,2015/2016,EPL,0.4	,5	,1	,669	
1.8	,5,-	,Lille,-	,72	,-	,6.44,2014/2015,UEL,2	,1	,-	,445	
1.6	,22(11),2	,Lille,-	,77	,-	,6.73,2014/2015,FL1,1	,8	,3	,2157	
0.5	,0(2),-	,Belgium,-	,-	,-	,5.87,2016,UEC,-	,-	,-	,18	
0.8	,13(17),-	,Lille,-	,79	,1	,6.52,2013/2014,FL1,0.8	,5	,-	,1275	
2.2	,2(3),-	,Belgium,-	,80	,-	,6.87,2014,WC,1	,1	,-	,246	
0.1	,0(10),-	,Lille,-	,77.8	,-	,6.15,2012/2013,FL1,0.1	,1	,-	,152	
1.3,209,3,,0,75.7,4,6.55,Total / Average,,0.9,43,11,9841
