ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
0.5	,8,-	,Brighton,-	,77.3	,2	,6.74,2019/2020,EPL,0.9	,-	,-	,700	
0.3	,24(1),-	,Brighton,-	,80	,4	,6.71,2018/2019,EPL,1	,-	,1	,2166	
0.3	,24(1),1	,Valencia,-	,79.3	,7	,7.09,2017/2018,SLL,1.4	,-	,4	,2152	
0.4	,26(3),-	,Valencia,-	,81.7	,8	,6.96,2016/2017,SLL,1.6	,2	,1	,2223	
-	,3,-	,Inter,-	,84.2	,-	,6.93,2015/2016,ISA,0.7	,-	,-	,256	
0.1	,13,1	,Real Betis,-	,77.7	,4	,7.04,2015/2016,SLL,1.7	,-	,1	,1167	
0.4	,6(2),-	,Barcelona,-	,88.2	,-	,7.02,2014/2015,SLL,0.9	,-	,-	,588	
-	,1,-	,Barcelona,-	,87.9	,-	,7.11,2014/2015,UCL,-	,-	,1	,80	
0.6	,12(1),-	,Barcelona,-	,87.5	,-	,7.14,2013/2014,SLL,2.5	,-	,2	,1122	
0.5	,2,-	,Barcelona,-	,89.1	,1	,7.48,2013/2014,UCL,1	,-	,1	,180	
0.5	,4,-	,Spain U21,-	,87.9	,-	,7.41,2013,IEU,1.3	,-	,-	,360	
0.3	,11(4),-	,Barcelona,-	,91.5	,-	,7.04,2012/2013,SLL,1	,1	,2	,1148	
-	,1(2),-	,Barcelona,-	,89.1	,-	,6.57,2012/2013,UCL,-	,-	,-	,96	
0.3	,3(4),-	,Barcelona,-	,89	,1	,6.86,2011/2012,SLL,0.7	,-	,1	,369	
1	,1,-	,Barcelona,-	,99	,-	,8.63,2011/2012,UCL,-	,1	,-	,90	
-	,1(1),-	,Barcelona,-	,100	,-	,6.31,2010/2011,SLL,0.5	,-	,-	,20	
0.3,159,2,,0,83.4,27,6.97,Total / Average,,1.3,4,14,12717
0.5	,8,-	,Brighton,-	,77.3	,2	,6.74,2019/2020,EPL,0.9	,-	,-	,700	
0.3	,24(1),-	,Brighton,-	,80	,4	,6.71,2018/2019,EPL,1	,-	,1	,2166	
0.3	,24(1),1	,Valencia,-	,79.3	,7	,7.09,2017/2018,SLL,1.4	,-	,4	,2152	
0.4	,26(3),-	,Valencia,-	,81.7	,8	,6.96,2016/2017,SLL,1.6	,2	,1	,2223	
-	,3,-	,Inter,-	,84.2	,-	,6.93,2015/2016,ISA,0.7	,-	,-	,256	
0.1	,13,1	,Real Betis,-	,77.7	,4	,7.04,2015/2016,SLL,1.7	,-	,1	,1167	
0.4	,6(2),-	,Barcelona,-	,88.2	,-	,7.02,2014/2015,SLL,0.9	,-	,-	,588	
-	,1,-	,Barcelona,-	,87.9	,-	,7.11,2014/2015,UCL,-	,-	,1	,80	
0.6	,12(1),-	,Barcelona,-	,87.5	,-	,7.14,2013/2014,SLL,2.5	,-	,2	,1122	
0.5	,2,-	,Barcelona,-	,89.1	,1	,7.48,2013/2014,UCL,1	,-	,1	,180	
0.5	,4,-	,Spain U21,-	,87.9	,-	,7.41,2013,IEU,1.3	,-	,-	,360	
0.3	,11(4),-	,Barcelona,-	,91.5	,-	,7.04,2012/2013,SLL,1	,1	,2	,1148	
-	,1(2),-	,Barcelona,-	,89.1	,-	,6.57,2012/2013,UCL,-	,-	,-	,96	
0.3	,3(4),-	,Barcelona,-	,89	,1	,6.86,2011/2012,SLL,0.7	,-	,1	,369	
1	,1,-	,Barcelona,-	,99	,-	,8.63,2011/2012,UCL,-	,1	,-	,90	
-	,1(1),-	,Barcelona,-	,100	,-	,6.31,2010/2011,SLL,0.5	,-	,-	,20	
0.3,159,2,,0,83.4,27,6.97,Total / Average,,1.3,4,14,12717
