ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
0.1	,8(1),1	,Wolverhampton..,-	,82.9	,1	,7.00,2019/2020,EPL,0.7	,-	,1	,720	
-	,1(1),-	,Wolverhampton..,-	,88.3	,-	,6.71,2019/2020,UEL,0.5	,-	,-	,113	
0.5	,35(3),1	,Wolverhampton..,-	,84.8	,4	,7.06,2018/2019,EPL,0.6	,1	,8	,3040	
0.5	,0(2),-	,Portugal,-	,62.5	,-	,6.08,2018/2019,UNL,-	,-	,-	,10	
0.5	,5(1),1	,Monaco,-	,80.7	,1	,6.63,2017/2018,UCL,0.5	,-	,1	,467	
0.7	,31(2),2	,Monaco,-	,86.3	,6	,7.11,2017/2018,FL1,0.8	,1	,6	,2801	
0.5	,7(4),-	,Monaco,-	,83.7	,-	,6.54,2016/2017,UCL,0.5	,-	,1	,629	
0.6	,19(12),2	,Monaco,-	,85.2	,-	,6.92,2016/2017,FL1,0.5	,2	,4	,1768	
-	,2(1),1	,Portugal,-	,87	,-	,6.96,2018,WC,0.7	,-	,1	,185	
0.8	,6,-	,Monaco,-	,88.8	,-	,6.98,2015/2016,UEL,1	,-	,-	,496	
0.8	,24(2),1	,Monaco,-	,83.3	,3	,6.95,2015/2016,FL1,0.8	,1	,2	,2123	
1.1	,10,-	,Monaco,-	,81.4	,2	,7.03,2014/2015,UCL,0.6	,1	,2	,892	
1.3	,35(2),3	,Monaco,-	,83.4	,6	,7.27,2014/2015,FL1,1	,4	,6	,3165	
0.5	,3(3),-	,Portugal,-	,87.8	,-	,6.59,2016,UEC,0.3	,-	,1	,318	
1.4	,31,4	,Monaco,-	,85.8	,3	,7.30,2013/2014,FL1,0.6	,1	,8	,2564	
0.7	,3,-	,Portugal,-	,86.6	,1	,6.69,2014,WC,1	,-	,-	,270	
1.6	,8,2	,FC Porto,-	,87.5	,-	,7.51,2012/2013,UCL,0.3	,2	,2	,662	
1	,5,1	,Portugal,-	,86.5	,-	,7.27,2012,UEC,0.2	,-	,2	,480	
2	,6,1	,FC Porto,-	,85.4	,-	,7.69,2011/2012,UCL,0.8	,-	,1	,528	
0.8,273,20,,0,84.7,27,7.07,Total / Average,,0.7,13,46,21231
0.1	,8(1),1	,Wolverhampton..,-	,82.9	,1	,7.00,2019/2020,EPL,0.7	,-	,1	,720	
-	,1(1),-	,Wolverhampton..,-	,88.3	,-	,6.71,2019/2020,UEL,0.5	,-	,-	,113	
0.5	,35(3),1	,Wolverhampton..,-	,84.8	,4	,7.06,2018/2019,EPL,0.6	,1	,8	,3040	
0.5	,0(2),-	,Portugal,-	,62.5	,-	,6.08,2018/2019,UNL,-	,-	,-	,10	
0.5	,5(1),1	,Monaco,-	,80.7	,1	,6.63,2017/2018,UCL,0.5	,-	,1	,467	
0.7	,31(2),2	,Monaco,-	,86.3	,6	,7.11,2017/2018,FL1,0.8	,1	,6	,2801	
0.5	,7(4),-	,Monaco,-	,83.7	,-	,6.54,2016/2017,UCL,0.5	,-	,1	,629	
0.6	,19(12),2	,Monaco,-	,85.2	,-	,6.92,2016/2017,FL1,0.5	,2	,4	,1768	
-	,2(1),1	,Portugal,-	,87	,-	,6.96,2018,WC,0.7	,-	,1	,185	
0.8	,6,-	,Monaco,-	,88.8	,-	,6.98,2015/2016,UEL,1	,-	,-	,496	
0.8	,24(2),1	,Monaco,-	,83.3	,3	,6.95,2015/2016,FL1,0.8	,1	,2	,2123	
1.1	,10,-	,Monaco,-	,81.4	,2	,7.03,2014/2015,UCL,0.6	,1	,2	,892	
1.3	,35(2),3	,Monaco,-	,83.4	,6	,7.27,2014/2015,FL1,1	,4	,6	,3165	
0.5	,3(3),-	,Portugal,-	,87.8	,-	,6.59,2016,UEC,0.3	,-	,1	,318	
1.4	,31,4	,Monaco,-	,85.8	,3	,7.30,2013/2014,FL1,0.6	,1	,8	,2564	
0.7	,3,-	,Portugal,-	,86.6	,1	,6.69,2014,WC,1	,-	,-	,270	
1.6	,8,2	,FC Porto,-	,87.5	,-	,7.51,2012/2013,UCL,0.3	,2	,2	,662	
1	,5,1	,Portugal,-	,86.5	,-	,7.27,2012,UEC,0.2	,-	,2	,480	
2	,6,1	,FC Porto,-	,85.4	,-	,7.69,2011/2012,UCL,0.8	,-	,1	,528	
0.8,273,20,,0,84.7,27,7.07,Total / Average,,0.7,13,46,21231
