ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
0.3	,1(2),-	,Everton,-	,85.5	,1	,6.37,2019/2020,EPL,0.7	,-	,-	,110	
0.4	,10(6),-	,Everton,-	,80	,3	,6.40,2018/2019,EPL,0.5	,-	,-	,976	
1	,3,-	,Everton,-	,78	,1	,6.30,2017/2018,UEL,0.7	,-	,-	,247	
0.6	,20(13),-	,Everton,-	,78	,7	,6.41,2017/2018,EPL,0.6	,2	,1	,1905	
0.6	,18(6),1	,Everton,-	,82.8	,4	,6.68,2016/2017,EPL,0.4	,2	,3	,1544	
0.5	,1(1),-	,Everton,-	,77.6	,-	,6.79,2015/2016,EPL,-	,-	,-	,97	
0.6,81,1,,0,80.1,16,6.49,Total / Average,,0.5,4,4,4879
0.3	,1(2),-	,Everton,-	,85.5	,1	,6.37,2019/2020,EPL,0.7	,-	,-	,110	
0.4	,10(6),-	,Everton,-	,80	,3	,6.40,2018/2019,EPL,0.5	,-	,-	,976	
1	,3,-	,Everton,-	,78	,1	,6.30,2017/2018,UEL,0.7	,-	,-	,247	
0.6	,20(13),-	,Everton,-	,78	,7	,6.41,2017/2018,EPL,0.6	,2	,1	,1905	
0.6	,18(6),1	,Everton,-	,82.8	,4	,6.68,2016/2017,EPL,0.4	,2	,3	,1544	
0.5	,1(1),-	,Everton,-	,77.6	,-	,6.79,2015/2016,EPL,-	,-	,-	,97	
0.6,81,1,,0,80.1,16,6.49,Total / Average,,0.5,4,4,4879
