ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
-	,1(1),-	,Liverpool,-	,83.3	,-	,6.40,2019/2020,EPL,2	,-	,-	,91	
-	,1(1),-	,Liverpool,-	,83.7	,1	,6.97,2019/2020,UCL,2	,-	,-	,117	
0.3	,12(4),-	,Liverpool,-	,87.5	,2	,6.76,2018/2019,EPL,1.5	,-	,-	,1060	
0.2	,5(4),-	,Liverpool,-	,83	,1	,6.38,2018/2019,UCL,1.9	,-	,-	,525	
-	,4,-	,England,-	,90.1	,-	,6.83,2018/2019,UNL,2	,-	,-	,390	
-	,4(1),-	,Liverpool,1	,89	,-	,6.87,2017/2018,UCL,1.4	,-	,-	,371	
0.2	,21(2),-	,Liverpool,-	,84.5	,3	,7.11,2017/2018,EPL,1.4	,-	,2	,1901	
1	,2,-	,Liverpool,-	,90.7	,-	,7.30,2015/2016,UEL,2.5	,-	,-	,180	
0.2	,5,-	,Liverpool,-	,78.8	,3	,6.86,2015/2016,EPL,1.8	,-	,1	,438	
0.2	,16(5),-	,Charlton,-	,68.4	,2	,6.82,2014/2015,EC,2.1	,-	,1	,1480	
0.2,89,0,,1,81.4,12,6.85,Total / Average,,1.7,0,4,6553
-	,1(1),-	,Liverpool,-	,83.3	,-	,6.40,2019/2020,EPL,2	,-	,-	,91	
-	,1(1),-	,Liverpool,-	,83.7	,1	,6.97,2019/2020,UCL,2	,-	,-	,117	
0.3	,12(4),-	,Liverpool,-	,87.5	,2	,6.76,2018/2019,EPL,1.5	,-	,-	,1060	
0.2	,5(4),-	,Liverpool,-	,83	,1	,6.38,2018/2019,UCL,1.9	,-	,-	,525	
-	,4,-	,England,-	,90.1	,-	,6.83,2018/2019,UNL,2	,-	,-	,390	
-	,4(1),-	,Liverpool,1	,89	,-	,6.87,2017/2018,UCL,1.4	,-	,-	,371	
0.2	,21(2),-	,Liverpool,-	,84.5	,3	,7.11,2017/2018,EPL,1.4	,-	,2	,1901	
1	,2,-	,Liverpool,-	,90.7	,-	,7.30,2015/2016,UEL,2.5	,-	,-	,180	
0.2	,5,-	,Liverpool,-	,78.8	,3	,6.86,2015/2016,EPL,1.8	,-	,1	,438	
0.2	,16(5),-	,Charlton,-	,68.4	,2	,6.82,2014/2015,EC,2.1	,-	,1	,1480	
0.2,89,0,,1,81.4,12,6.85,Total / Average,,1.7,0,4,6553
