ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
1.1	,7(1),-	,Crystal Palac..,-	,77.8	,1	,6.68,2019/2020,EPL,1.4	,-	,1	,604	
0.9	,18(12),1	,Crystal Palac..,-	,75.9	,1	,6.66,2018/2019,EPL,1.8	,4	,1	,1667	
0.6	,21(3),-	,Crystal Palac..,-	,74.2	,3	,6.66,2017/2018,EPL,1.6	,-	,1	,1748	
1.3	,2(1),-	,Leicester,-	,69.8	,-	,6.73,2016/2017,UCL,3.7	,-	,-	,139	
-	,1(3),-	,Leicester,-	,88	,-	,6.24,2016/2017,EPL,1	,-	,-	,139	
0.2	,11(4),-	,Crystal Palac..,-	,69.5	,-	,6.80,2016/2017,EPL,1.3	,-	,-	,997	
1.1	,14(10),-	,Leicester,-	,73.1	,4	,6.86,2015/2016,EPL,1.1	,1	,2	,1385	
1.3	,30(2),1	,Leicester,-	,71.2	,4	,7.11,2014/2015,EPL,1.3	,3	,2	,2539	
0.5	,15(11),1	,Leicester,-	,74.1	,1	,6.98,2013/2014,EC,1.2	,1	,1	,1426	
0.8,166,3,,0,73.8,14,6.83,Total / Average,,1.4,9,8,10644
1.1	,7(1),-	,Crystal Palac..,-	,77.8	,1	,6.68,2019/2020,EPL,1.4	,-	,1	,604	
0.9	,18(12),1	,Crystal Palac..,-	,75.9	,1	,6.66,2018/2019,EPL,1.8	,4	,1	,1667	
0.6	,21(3),-	,Crystal Palac..,-	,74.2	,3	,6.66,2017/2018,EPL,1.6	,-	,1	,1748	
1.3	,2(1),-	,Leicester,-	,69.8	,-	,6.73,2016/2017,UCL,3.7	,-	,-	,139	
-	,1(3),-	,Leicester,-	,88	,-	,6.24,2016/2017,EPL,1	,-	,-	,139	
0.2	,11(4),-	,Crystal Palac..,-	,69.5	,-	,6.80,2016/2017,EPL,1.3	,-	,-	,997	
1.1	,14(10),-	,Leicester,-	,73.1	,4	,6.86,2015/2016,EPL,1.1	,1	,2	,1385	
1.3	,30(2),1	,Leicester,-	,71.2	,4	,7.11,2014/2015,EPL,1.3	,3	,2	,2539	
0.5	,15(11),1	,Leicester,-	,74.1	,1	,6.98,2013/2014,EC,1.2	,1	,1	,1426	
0.8,166,3,,0,73.8,14,6.83,Total / Average,,1.4,9,8,10644
