ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
0.5	,6,-	,Chelsea,-	,87.3	,2	,7.13,2019/2020,EPL,1.8	,1	,-	,540	
1.3	,3,1	,Chelsea,-	,87	,-	,7.34,2019/2020,UCL,3	,-	,1	,270	
0.4	,46(1),1	,Derby,-	,82.9	,8	,6.91,2018/2019,EC,2.8	,1	,1	,4062	
0.3	,3,-	,England U21,-	,94.3	,1	,6.12,2019,IEU,1.7	,-	,-	,270	
0.3	,23(2),-	,Hull,-	,73.5	,3	,6.81,2017/2018,EC,1.7	,-	,2	,2063	
0.1	,2(7),-	,Brighton,-	,75.8	,-	,6.42,2016/2017,EC,1	,-	,-	,390	
-	,0(1),-	,Chelsea,-	,84.6	,-	,6.19,2015/2016,EPL,-	,-	,-	,31	
0.4,94,2,,0,80.5,14,6.83,Total / Average,,2.2,2,4,7626
0.5	,6,-	,Chelsea,-	,87.3	,2	,7.13,2019/2020,EPL,1.8	,1	,-	,540	
1.3	,3,1	,Chelsea,-	,87	,-	,7.34,2019/2020,UCL,3	,-	,1	,270	
0.4	,46(1),1	,Derby,-	,82.9	,8	,6.91,2018/2019,EC,2.8	,1	,1	,4062	
0.3	,3,-	,England U21,-	,94.3	,1	,6.12,2019,IEU,1.7	,-	,-	,270	
0.3	,23(2),-	,Hull,-	,73.5	,3	,6.81,2017/2018,EC,1.7	,-	,2	,2063	
0.1	,2(7),-	,Brighton,-	,75.8	,-	,6.42,2016/2017,EC,1	,-	,-	,390	
-	,0(1),-	,Chelsea,-	,84.6	,-	,6.19,2015/2016,EPL,-	,-	,-	,31	
0.4,94,2,,0,80.5,14,6.83,Total / Average,,2.2,2,4,7626
