ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
0.8	,8(1),-	,Watford,-	,80.9	,1	,6.48,2019/2020,EPL,2.9	,-	,-	,753	
0.7	,42(1),3	,West Bromwich..,-	,79.7	,10	,6.96,2018/2019,EC,4.3	,3	,2	,3716	
0.6	,28,4	,West Bromwich..,-	,69.5	,6	,7.02,2017/2018,EPL,4.2	,2	,-	,2509	
0.6	,37,2	,West Bromwich..,-	,63.1	,10	,6.94,2016/2017,EPL,3.5	,4	,-	,3278	
1	,38,2	,West Bromwich..,-	,62.4	,3	,7.02,2015/2016,EPL,3.1	,4	,-	,3385	
0.6	,29,-	,West Bromwich..,-	,73.4	,6	,7.22,2014/2015,EPL,3.8	,2	,-	,2591	
1.2	,10(2),-	,West Bromwich..,-	,76	,1	,6.93,2013/2014,EPL,2.2	,-	,2	,950	
0.5	,2,-	,England U21,-	,87.8	,-	,7.33,2013,IEU,4.5	,1	,-	,175	
-	,1,-	,West Bromwich..,-	,74.1	,-	,6.59,2012/2013,EPL,4	,-	,-	,90	
0.4	,6(2),-	,West Bromwich..,-	,75.7	,-	,6.61,2011/2012,EPL,1	,-	,-	,542	
0.7,207,11,,0,71,37,6.98,Total / Average,,3.6,16,4,17989
0.8	,8(1),-	,Watford,-	,80.9	,1	,6.48,2019/2020,EPL,2.9	,-	,-	,753	
0.7	,42(1),3	,West Bromwich..,-	,79.7	,10	,6.96,2018/2019,EC,4.3	,3	,2	,3716	
0.6	,28,4	,West Bromwich..,-	,69.5	,6	,7.02,2017/2018,EPL,4.2	,2	,-	,2509	
0.6	,37,2	,West Bromwich..,-	,63.1	,10	,6.94,2016/2017,EPL,3.5	,4	,-	,3278	
1	,38,2	,West Bromwich..,-	,62.4	,3	,7.02,2015/2016,EPL,3.1	,4	,-	,3385	
0.6	,29,-	,West Bromwich..,-	,73.4	,6	,7.22,2014/2015,EPL,3.8	,2	,-	,2591	
1.2	,10(2),-	,West Bromwich..,-	,76	,1	,6.93,2013/2014,EPL,2.2	,-	,2	,950	
0.5	,2,-	,England U21,-	,87.8	,-	,7.33,2013,IEU,4.5	,1	,-	,175	
-	,1,-	,West Bromwich..,-	,74.1	,-	,6.59,2012/2013,EPL,4	,-	,-	,90	
0.4	,6(2),-	,West Bromwich..,-	,75.7	,-	,6.61,2011/2012,EPL,1	,-	,-	,542	
0.7,207,11,,0,71,37,6.98,Total / Average,,3.6,16,4,17989
