ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
2	,3(1),-	,Manchester Un..,-	,84.1	,1	,7.10,2019/2020,EPL,0.3	,2	,1	,276	
1.4	,18(9),2	,Manchester Un..,-	,79.3	,2	,6.90,2018/2019,EPL,0.7	,10	,2	,1624	
1.5	,6(2),-	,Manchester Un..,-	,83.9	,1	,6.56,2018/2019,UCL,0.3	,1	,-	,507	
1.4	,4(4),1	,Manchester Un..,-	,79.3	,-	,6.91,2017/2018,UCL,0.5	,1	,2	,343	
1.6	,18(12),-	,Manchester Un..,-	,81.9	,1	,6.87,2017/2018,EPL,0.5	,9	,5	,1584	
1.7	,18(7),3	,Manchester Un..,-	,81.3	,2	,6.94,2016/2017,EPL,0.8	,4	,6	,1558	
1	,4(6),-	,Manchester Un..,-	,81.4	,1	,6.58,2016/2017,UEL,0.5	,1	,-	,440	
1.3	,3,-	,Manchester Un..,-	,75.6	,-	,6.58,2015/2016,UEL,0.7	,1	,-	,270	
1.8	,6,-	,Manchester Un..,-	,74.7	,1	,6.61,2015/2016,UCL,1.2	,2	,-	,516	
0.3	,2(1),-	,Monaco,-	,69.5	,-	,6.52,2015/2016,FL1,1	,-	,1	,202	
1.8	,29(2),3	,Manchester Un..,-	,76.7	,2	,7.23,2015/2016,EPL,1.8	,11	,4	,2632	
0.7	,4(3),-	,Monaco,-	,76.3	,1	,6.41,2014/2015,UCL,1.4	,-	,1	,415	
1.5	,19(16),-	,Monaco,-	,71.6	,1	,6.73,2014/2015,FL1,1.2	,9	,3	,1828	
1.3	,1(2),-	,France,-	,62.5	,-	,6.05,2016,UEC,-	,-	,-	,69	
1.2	,8(3),-	,Monaco,-	,81.8	,-	,6.67,2013/2014,FL1,0.5	,2	,1	,571	
2	,0(1),-	,Lyon,-	,71.4	,-	,6.26,2012/2013,UEL,-	,-	,-	,10	
0.7	,0(3),-	,Lyon,-	,87.5	,1	,5.96,2012/2013,FL1,-	,-	,-	,47	
1.5,215,9,,0,78.2,14,6.82,Total / Average,,0.9,53,26,12892
2	,3(1),-	,Manchester Un..,-	,84.1	,1	,7.10,2019/2020,EPL,0.3	,2	,1	,276	
1.4	,18(9),2	,Manchester Un..,-	,79.3	,2	,6.90,2018/2019,EPL,0.7	,10	,2	,1624	
1.5	,6(2),-	,Manchester Un..,-	,83.9	,1	,6.56,2018/2019,UCL,0.3	,1	,-	,507	
1.4	,4(4),1	,Manchester Un..,-	,79.3	,-	,6.91,2017/2018,UCL,0.5	,1	,2	,343	
1.6	,18(12),-	,Manchester Un..,-	,81.9	,1	,6.87,2017/2018,EPL,0.5	,9	,5	,1584	
1.7	,18(7),3	,Manchester Un..,-	,81.3	,2	,6.94,2016/2017,EPL,0.8	,4	,6	,1558	
1	,4(6),-	,Manchester Un..,-	,81.4	,1	,6.58,2016/2017,UEL,0.5	,1	,-	,440	
1.3	,3,-	,Manchester Un..,-	,75.6	,-	,6.58,2015/2016,UEL,0.7	,1	,-	,270	
1.8	,6,-	,Manchester Un..,-	,74.7	,1	,6.61,2015/2016,UCL,1.2	,2	,-	,516	
0.3	,2(1),-	,Monaco,-	,69.5	,-	,6.52,2015/2016,FL1,1	,-	,1	,202	
1.8	,29(2),3	,Manchester Un..,-	,76.7	,2	,7.23,2015/2016,EPL,1.8	,11	,4	,2632	
0.7	,4(3),-	,Monaco,-	,76.3	,1	,6.41,2014/2015,UCL,1.4	,-	,1	,415	
1.5	,19(16),-	,Monaco,-	,71.6	,1	,6.73,2014/2015,FL1,1.2	,9	,3	,1828	
1.3	,1(2),-	,France,-	,62.5	,-	,6.05,2016,UEC,-	,-	,-	,69	
1.2	,8(3),-	,Monaco,-	,81.8	,-	,6.67,2013/2014,FL1,0.5	,2	,1	,571	
2	,0(1),-	,Lyon,-	,71.4	,-	,6.26,2012/2013,UEL,-	,-	,-	,10	
0.7	,0(3),-	,Lyon,-	,87.5	,1	,5.96,2012/2013,FL1,-	,-	,-	,47	
1.5,215,9,,0,78.2,14,6.82,Total / Average,,0.9,53,26,12892
