ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
2.4	,6(3),1	,Southampton,-	,55.6	,-	,6.79,2019/2020,EPL,0.8	,4	,1	,536	
2.3	,23(1),-	,Southampton,-	,71.4	,1	,6.83,2018/2019,EPL,0.8	,7	,3	,1668	
0.5	,0(4),-	,Liverpool,-	,43.8	,-	,6.24,2017/2018,UCL,0.3	,-	,1	,55	
1	,3(5),-	,Liverpool,-	,61.8	,-	,6.33,2017/2018,EPL,0.5	,1	,-	,265	
2	,1(1),-	,Liverpool,-	,62.5	,-	,6.19,2015/2016,UEL,0.5	,-	,-	,78	
1.7	,3(3),-	,Liverpool,-	,76.3	,1	,6.54,2015/2016,EPL,0.5	,2	,-	,340	
1	,1(2),-	,England U21,-	,81.6	,-	,6.03,2015,IEU,-	,-	,-	,151	
2.8	,35,1	,Burnley,-	,70.9	,6	,6.89,2014/2015,EPL,0.9	,11	,4	,3035	
3.6	,40,4	,Burnley,-	,74.3	,1	,7.18,2013/2014,EC,0.8	,21	,5	,3541	
2.6,131,6,,0,70,9,6.86,Total / Average,,0.7,46,14,9669
2.4	,6(3),1	,Southampton,-	,55.6	,-	,6.79,2019/2020,EPL,0.8	,4	,1	,536	
2.3	,23(1),-	,Southampton,-	,71.4	,1	,6.83,2018/2019,EPL,0.8	,7	,3	,1668	
0.5	,0(4),-	,Liverpool,-	,43.8	,-	,6.24,2017/2018,UCL,0.3	,-	,1	,55	
1	,3(5),-	,Liverpool,-	,61.8	,-	,6.33,2017/2018,EPL,0.5	,1	,-	,265	
2	,1(1),-	,Liverpool,-	,62.5	,-	,6.19,2015/2016,UEL,0.5	,-	,-	,78	
1.7	,3(3),-	,Liverpool,-	,76.3	,1	,6.54,2015/2016,EPL,0.5	,2	,-	,340	
1	,1(2),-	,England U21,-	,81.6	,-	,6.03,2015,IEU,-	,-	,-	,151	
2.8	,35,1	,Burnley,-	,70.9	,6	,6.89,2014/2015,EPL,0.9	,11	,4	,3035	
3.6	,40,4	,Burnley,-	,74.3	,1	,7.18,2013/2014,EC,0.8	,21	,5	,3541	
2.6,131,6,,0,70,9,6.86,Total / Average,,0.7,46,14,9669
