ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
1.7	,9,1	,Leicester,-	,70.5	,1	,7.08,2019/2020,EPL,1.9	,6	,1	,810	
2.3	,30(4),3	,Leicester,1	,65.6	,3	,6.94,2018/2019,EPL,2	,18	,4	,2733	
1.9	,37,-	,Leicester,-	,60.5	,3	,6.98,2017/2018,EPL,2.1	,20	,1	,3258	
1.8	,9,-	,Leicester,-	,61	,2	,6.87,2016/2017,UCL,2.4	,2	,-	,772	
1.5	,33(2),3	,Leicester,1	,62.5	,2	,6.83,2016/2017,EPL,2.6	,13	,5	,2810	
0.5	,1(3),-	,England,-	,65	,-	,6.17,2018,WC,1.5	,-	,-	,157	
3.2	,36,3	,Leicester,1	,65.8	,5	,7.51,2015/2016,EPL,2.6	,24	,6	,3140	
1.4	,26(8),2	,Leicester,-	,64.3	,5	,6.80,2014/2015,EPL,1.9	,5	,8	,2247	
1.7	,1(2),-	,England,-	,69.2	,-	,6.61,2016,UEC,1.7	,1	,-	,166	
2.2	,36(1),3	,Leicester,-	,68.6	,8	,7.15,2013/2014,EC,1.6	,16	,4	,2924	
2,238,15,,3,64.7,29,7.01,Total / Average,,2.1,105,29,19017
1.7	,9,1	,Leicester,-	,70.5	,1	,7.08,2019/2020,EPL,1.9	,6	,1	,810	
2.3	,30(4),3	,Leicester,1	,65.6	,3	,6.94,2018/2019,EPL,2	,18	,4	,2733	
1.9	,37,-	,Leicester,-	,60.5	,3	,6.98,2017/2018,EPL,2.1	,20	,1	,3258	
1.8	,9,-	,Leicester,-	,61	,2	,6.87,2016/2017,UCL,2.4	,2	,-	,772	
1.5	,33(2),3	,Leicester,1	,62.5	,2	,6.83,2016/2017,EPL,2.6	,13	,5	,2810	
0.5	,1(3),-	,England,-	,65	,-	,6.17,2018,WC,1.5	,-	,-	,157	
3.2	,36,3	,Leicester,1	,65.8	,5	,7.51,2015/2016,EPL,2.6	,24	,6	,3140	
1.4	,26(8),2	,Leicester,-	,64.3	,5	,6.80,2014/2015,EPL,1.9	,5	,8	,2247	
1.7	,1(2),-	,England,-	,69.2	,-	,6.61,2016,UEC,1.7	,1	,-	,166	
2.2	,36(1),3	,Leicester,-	,68.6	,8	,7.15,2013/2014,EC,1.6	,16	,4	,2924	
2,238,15,,3,64.7,29,7.01,Total / Average,,2.1,105,29,19017
