ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
0.9	,9,-	,Manchester Un..,-	,87.8	,1	,6.90,2019/2020,EPL,4.1	,-	,-	,810	
1	,31,2	,Leicester,1	,85.6	,6	,7.01,2018/2019,EPL,3.8	,3	,-	,2599	
0.6	,5,-	,England,-	,85.4	,1	,6.69,2018/2019,UNL,2.6	,-	,-	,510	
0.8	,38,1	,Leicester,-	,78.4	,7	,7.08,2017/2018,EPL,3.1	,2	,4	,3420	
1.2	,25(4),3	,Hull,-	,76.2	,5	,7.07,2016/2017,EPL,2.4	,2	,2	,2307	
1.6	,6(1),1	,England,-	,88.8	,2	,7.22,2018,WC,5.9	,1	,1	,645	
1	,17(7),1	,Hull,-	,77.3	,4	,7.00,2015/2016,EC,3.5	,-	,-	,1637	
0.8	,16,1	,Wigan,-	,64.1	,4	,7.33,2014/2015,EC,3.9	,1	,1	,1440	
-	,0(3),-	,Hull,-	,56.5	,1	,6.96,2014/2015,EPL,3	,-	,-	,92	
0.9,162,9,,1,78.6,31,7.06,Total / Average,,3.4,9,8,13460
