ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
1.9	,5(3),2	,Manchester Ci..,-	,89.1	,-	,7.74,2019/2020,EPL,-	,2	,3	,458	
2.5	,2,1	,Manchester Ci..,-	,85.6	,-	,8.27,2019/2020,UCL,-	,1	,2	,180	
1.7	,6(1),2	,Algeria,-	,75.3	,-	,7.26,2019,ACoN,0.6	,3	,-	,552	
2	,14(13),3	,Manchester Ci..,-	,84.7	,-	,6.96,2018/2019,EPL,0.7	,7	,4	,1338	
2	,4(2),1	,Manchester Ci..,-	,85.6	,1	,7.37,2018/2019,UCL,0.5	,1	,4	,389	
2	,34(2),5	,Leicester,-	,79.6	,2	,7.28,2017/2018,EPL,0.8	,12	,10	,2961	
1.7	,9,3	,Leicester,-	,73.3	,1	,7.41,2016/2017,UCL,0.7	,4	,2	,776	
2.1	,33(3),2	,Leicester,-	,77.6	,4	,6.91,2016/2017,EPL,0.6	,6	,3	,2837	
2.3	,36(1),10	,Leicester,-	,73.6	,1	,7.84,2015/2016,EPL,0.9	,17	,11	,3058	
1	,3(1),-	,Algeria,-	,67.9	,-	,6.57,2015,ACoN,0.5	,1	,1	,241	
2.1	,25(5),2	,Leicester,-	,73.3	,-	,7.16,2014/2015,EPL,0.7	,4	,3	,2084	
2.7	,12(7),1	,Leicester,-	,80.3	,-	,7.21,2013/2014,EC,0.7	,3	,4	,1163	
1	,1,-	,Algeria,-	,72.2	,-	,6.49,2014,WC,2	,-	,-	,71	
2.1,222,32,,0,78,9,7.27,Total / Average,,0.7,61,47,16108
1.9	,5(3),2	,Manchester Ci..,-	,89.1	,-	,7.74,2019/2020,EPL,-	,2	,3	,458	
2.5	,2,1	,Manchester Ci..,-	,85.6	,-	,8.27,2019/2020,UCL,-	,1	,2	,180	
1.7	,6(1),2	,Algeria,-	,75.3	,-	,7.26,2019,ACoN,0.6	,3	,-	,552	
2	,14(13),3	,Manchester Ci..,-	,84.7	,-	,6.96,2018/2019,EPL,0.7	,7	,4	,1338	
2	,4(2),1	,Manchester Ci..,-	,85.6	,1	,7.37,2018/2019,UCL,0.5	,1	,4	,389	
2	,34(2),5	,Leicester,-	,79.6	,2	,7.28,2017/2018,EPL,0.8	,12	,10	,2961	
1.7	,9,3	,Leicester,-	,73.3	,1	,7.41,2016/2017,UCL,0.7	,4	,2	,776	
2.1	,33(3),2	,Leicester,-	,77.6	,4	,6.91,2016/2017,EPL,0.6	,6	,3	,2837	
2.3	,36(1),10	,Leicester,-	,73.6	,1	,7.84,2015/2016,EPL,0.9	,17	,11	,3058	
1	,3(1),-	,Algeria,-	,67.9	,-	,6.57,2015,ACoN,0.5	,1	,1	,241	
2.1	,25(5),2	,Leicester,-	,73.3	,-	,7.16,2014/2015,EPL,0.7	,4	,3	,2084	
2.7	,12(7),1	,Leicester,-	,80.3	,-	,7.21,2013/2014,EC,0.7	,3	,4	,1163	
1	,1,-	,Algeria,-	,72.2	,-	,6.49,2014,WC,2	,-	,-	,71	
2.1,222,32,,0,78,9,7.27,Total / Average,,0.7,61,47,16108
