ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
0.8	,1(5),-	,Sheffield Uni..,-	,61.1	,-	,6.42,2019/2020,EPL,0.7	,2	,-	,172	
0.5	,1(23),-	,Bournemouth,-	,71.9	,1	,6.11,2018/2019,EPL,0.4	,1	,-	,351	
1	,4(19),-	,Bournemouth,-	,63.4	,1	,6.29,2017/2018,EPL,0.3	,2	,-	,585	
0.9	,3(8),-	,Bournemouth,-	,68.3	,-	,6.10,2016/2017,EPL,0.6	,-	,-	,265	
0.8,64,0,,0,67.2,2,6.20,Total / Average,,0.4,5,0,1373
0.8	,1(5),-	,Sheffield Uni..,-	,61.1	,-	,6.42,2019/2020,EPL,0.7	,2	,-	,172	
0.5	,1(23),-	,Bournemouth,-	,71.9	,1	,6.11,2018/2019,EPL,0.4	,1	,-	,351	
1	,4(19),-	,Bournemouth,-	,63.4	,1	,6.29,2017/2018,EPL,0.3	,2	,-	,585	
0.9	,3(8),-	,Bournemouth,-	,68.3	,-	,6.10,2016/2017,EPL,0.6	,-	,-	,265	
0.8,64,0,,0,67.2,2,6.20,Total / Average,,0.4,5,0,1373
