ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
0.8	,6(2),-	,Leicester,-	,82.5	,-	,6.57,2019/2020,EPL,0.6	,-	,1	,502	
1.5	,34(3),3	,Newcastle Uni..,-	,75.9	,2	,6.95,2018/2019,EPL,0.7	,12	,2	,2928	
1.7	,28(8),3	,Newcastle Uni..,-	,71.3	,3	,6.74,2017/2018,EPL,1.2	,8	,5	,2497	
1.6	,25(11),4	,Newcastle Uni..,-	,72.5	,1	,6.83,2016/2017,EC,0.7	,9	,6	,2292	
1.5	,22(12),1	,Newcastle Uni..,-	,75.6	,4	,6.71,2015/2016,EPL,0.2	,6	,2	,2050	
1.7	,25(11),2	,Newcastle Uni..,-	,79.9	,-	,6.74,2014/2015,EPL,0.6	,7	,-	,2372	
1.6,187,13,,0,75.4,10,6.79,Total / Average,,0.7,42,16,12641
0.8	,6(2),-	,Leicester,-	,82.5	,-	,6.57,2019/2020,EPL,0.6	,-	,1	,502	
1.5	,34(3),3	,Newcastle Uni..,-	,75.9	,2	,6.95,2018/2019,EPL,0.7	,12	,2	,2928	
1.7	,28(8),3	,Newcastle Uni..,-	,71.3	,3	,6.74,2017/2018,EPL,1.2	,8	,5	,2497	
1.6	,25(11),4	,Newcastle Uni..,-	,72.5	,1	,6.83,2016/2017,EC,0.7	,9	,6	,2292	
1.5	,22(12),1	,Newcastle Uni..,-	,75.6	,4	,6.71,2015/2016,EPL,0.2	,6	,2	,2050	
1.7	,25(11),2	,Newcastle Uni..,-	,79.9	,-	,6.74,2014/2015,EPL,0.6	,7	,-	,2372	
1.6,187,13,,0,75.4,10,6.79,Total / Average,,0.7,42,16,12641
