ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
-	,2,-	,Manchester Ci..,-	,80.9	,-	,6.74,2019/2020,EPL,1	,-	,-	,136	
-	,1(1),-	,Manchester Ci..,-	,92.3	,-	,6.59,2019/2020,UCL,-	,-	,-	,97	
0.7	,10,-	,Manchester Ci..,-	,88.3	,1	,7.29,2018/2019,EPL,0.8	,-	,5	,900	
1	,2,-	,Manchester Ci..,-	,90.7	,-	,6.92,2018/2019,UCL,0.5	,-	,-	,174	
-	,0(1),-	,France,-	,63.6	,-	,6.92,2018/2019,UNL,-	,-	,1	,28	
1	,1,-	,Manchester Ci..,-	,76.3	,-	,6.84,2017/2018,UCL,-	,-	,-	,90	
0.7	,4(3),-	,Manchester Ci..,-	,85.6	,2	,6.87,2017/2018,EPL,0.7	,-	,1	,362	
0.9	,6(1),3	,Monaco,-	,79.1	,1	,7.52,2016/2017,UCL,1.3	,-	,3	,525	
0.6	,24(1),2	,Monaco,1	,76	,6	,7.25,2016/2017,FL1,1.6	,-	,5	,2060	
-	,0(1),-	,France,-	,88.5	,-	,6.18,2018,WC,-	,-	,-	,40	
0.9	,7,-	,Marseille,-	,81.4	,2	,7.42,2015/2016,UEL,1.3	,-	,2	,606	
0.3	,22(2),-	,Marseille,1	,80.1	,7	,7.14,2015/2016,FL1,1.6	,1	,1	,1953	
0.7	,33,1	,Marseille,-	,79.2	,8	,7.20,2014/2015,FL1,1.8	,-	,3	,2921	
0.5	,2,-	,Marseille,-	,77.2	,-	,6.77,2013/2014,UCL,1.5	,-	,-	,180	
0.4	,18(6),3	,Marseille,-	,80.1	,4	,6.97,2013/2014,FL1,1.2	,1	,4	,1730	
0.5,148,9,,2,80.2,31,7.14,Total / Average,,1.4,2,25,11802
-	,2,-	,Manchester Ci..,-	,80.9	,-	,6.74,2019/2020,EPL,1	,-	,-	,136	
-	,1(1),-	,Manchester Ci..,-	,92.3	,-	,6.59,2019/2020,UCL,-	,-	,-	,97	
0.7	,10,-	,Manchester Ci..,-	,88.3	,1	,7.29,2018/2019,EPL,0.8	,-	,5	,900	
1	,2,-	,Manchester Ci..,-	,90.7	,-	,6.92,2018/2019,UCL,0.5	,-	,-	,174	
-	,0(1),-	,France,-	,63.6	,-	,6.92,2018/2019,UNL,-	,-	,1	,28	
1	,1,-	,Manchester Ci..,-	,76.3	,-	,6.84,2017/2018,UCL,-	,-	,-	,90	
0.7	,4(3),-	,Manchester Ci..,-	,85.6	,2	,6.87,2017/2018,EPL,0.7	,-	,1	,362	
0.9	,6(1),3	,Monaco,-	,79.1	,1	,7.52,2016/2017,UCL,1.3	,-	,3	,525	
0.6	,24(1),2	,Monaco,1	,76	,6	,7.25,2016/2017,FL1,1.6	,-	,5	,2060	
-	,0(1),-	,France,-	,88.5	,-	,6.18,2018,WC,-	,-	,-	,40	
0.9	,7,-	,Marseille,-	,81.4	,2	,7.42,2015/2016,UEL,1.3	,-	,2	,606	
0.3	,22(2),-	,Marseille,1	,80.1	,7	,7.14,2015/2016,FL1,1.6	,1	,1	,1953	
0.7	,33,1	,Marseille,-	,79.2	,8	,7.20,2014/2015,FL1,1.8	,-	,3	,2921	
0.5	,2,-	,Marseille,-	,77.2	,-	,6.77,2013/2014,UCL,1.5	,-	,-	,180	
0.4	,18(6),3	,Marseille,-	,80.1	,4	,6.97,2013/2014,FL1,1.2	,1	,4	,1730	
0.5,148,9,,2,80.2,31,7.14,Total / Average,,1.4,2,25,11802
