ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
2.4	,7(1),1	,Manchester Ci..,-	,83.5	,-	,7.93,2019/2020,EPL,-	,2	,8	,621	
2	,1,-	,Manchester Ci..,-	,78.4	,-	,7.81,2019/2020,UCL,1	,-	,1	,77	
1.6	,11(8),2	,Manchester Ci..,-	,83.7	,2	,7.05,2018/2019,EPL,0.3	,2	,2	,978	
1.8	,3(1),-	,Manchester Ci..,-	,82	,-	,7.37,2018/2019,UCL,0.5	,-	,4	,247	
2.1	,8,2	,Manchester Ci..,-	,82.8	,4	,7.66,2017/2018,UCL,0.8	,1	,4	,667	
2.5	,36(1),8	,Manchester Ci..,-	,83.4	,2	,7.80,2017/2018,EPL,0.4	,8	,16	,3085	
1.7	,6,-	,Manchester Ci..,-	,84.1	,1	,7.19,2016/2017,UCL,0.3	,1	,1	,539	
2.4	,33(3),9	,Manchester Ci..,-	,82	,4	,7.55,2016/2017,EPL,0.4	,6	,18	,2885	
2.2	,6,-	,Belgium,-	,79.6	,1	,7.65,2018,WC,0.7	,1	,2	,540	
2	,2,-	,Wolfsburg,-	,74	,1	,6.69,2015/2016,GB,-	,-	,-	,165	
1.4	,8(2),1	,Manchester Ci..,-	,78.3	,1	,6.90,2015/2016,UCL,0.4	,3	,-	,712	
2	,22(3),4	,Manchester Ci..,-	,78.3	,2	,7.45,2015/2016,EPL,0.5	,7	,9	,2004	
2.8	,34,6	,Wolfsburg,-	,74.5	,3	,7.95,2014/2015,GB,0.5	,10	,20	,3052	
3.5	,11,3	,Wolfsburg,-	,79.9	,2	,7.95,2014/2015,UEL,0.3	,5	,5	,982	
4.2	,5,2	,Belgium,-	,77.2	,-	,7.97,2016,UEC,0.4	,-	,3	,450	
-	,0(3),-	,Chelsea,-	,85	,-	,6.08,2013/2014,UCL,-	,-	,-	,26	
2.1	,16,1	,Wolfsburg,1	,74.2	,2	,7.71,2013/2014,GB,1.1	,3	,6	,1420	
1.3	,2(1),-	,Chelsea,-	,82.9	,1	,6.62,2013/2014,EPL,-	,-	,1	,132	
2.8	,4,-	,Belgium,-	,80.3	,-	,7.85,2014,WC,0.5	,1	,2	,390	
2.7	,33,7	,Werder Bremen,-	,76.5	,4	,7.57,2012/2013,GB,0.8	,10	,9	,2966	
2	,4,-	,Genk,-	,75.8	,1	,5.92,2011/2012,UCL,0.8	,-	,-	,360	
2.3,275,46,,1,79.5,31,7.56,Total / Average,,0.5,60,111,22298
2.4	,7(1),1	,Manchester Ci..,-	,83.5	,-	,7.93,2019/2020,EPL,-	,2	,8	,621	
2	,1,-	,Manchester Ci..,-	,78.4	,-	,7.81,2019/2020,UCL,1	,-	,1	,77	
1.6	,11(8),2	,Manchester Ci..,-	,83.7	,2	,7.05,2018/2019,EPL,0.3	,2	,2	,978	
1.8	,3(1),-	,Manchester Ci..,-	,82	,-	,7.37,2018/2019,UCL,0.5	,-	,4	,247	
2.1	,8,2	,Manchester Ci..,-	,82.8	,4	,7.66,2017/2018,UCL,0.8	,1	,4	,667	
2.5	,36(1),8	,Manchester Ci..,-	,83.4	,2	,7.80,2017/2018,EPL,0.4	,8	,16	,3085	
1.7	,6,-	,Manchester Ci..,-	,84.1	,1	,7.19,2016/2017,UCL,0.3	,1	,1	,539	
2.4	,33(3),9	,Manchester Ci..,-	,82	,4	,7.55,2016/2017,EPL,0.4	,6	,18	,2885	
2.2	,6,-	,Belgium,-	,79.6	,1	,7.65,2018,WC,0.7	,1	,2	,540	
2	,2,-	,Wolfsburg,-	,74	,1	,6.69,2015/2016,GB,-	,-	,-	,165	
1.4	,8(2),1	,Manchester Ci..,-	,78.3	,1	,6.90,2015/2016,UCL,0.4	,3	,-	,712	
2	,22(3),4	,Manchester Ci..,-	,78.3	,2	,7.45,2015/2016,EPL,0.5	,7	,9	,2004	
2.8	,34,6	,Wolfsburg,-	,74.5	,3	,7.95,2014/2015,GB,0.5	,10	,20	,3052	
3.5	,11,3	,Wolfsburg,-	,79.9	,2	,7.95,2014/2015,UEL,0.3	,5	,5	,982	
4.2	,5,2	,Belgium,-	,77.2	,-	,7.97,2016,UEC,0.4	,-	,3	,450	
-	,0(3),-	,Chelsea,-	,85	,-	,6.08,2013/2014,UCL,-	,-	,-	,26	
2.1	,16,1	,Wolfsburg,1	,74.2	,2	,7.71,2013/2014,GB,1.1	,3	,6	,1420	
1.3	,2(1),-	,Chelsea,-	,82.9	,1	,6.62,2013/2014,EPL,-	,-	,1	,132	
2.8	,4,-	,Belgium,-	,80.3	,-	,7.85,2014,WC,0.5	,1	,2	,390	
2.7	,33,7	,Werder Bremen,-	,76.5	,4	,7.57,2012/2013,GB,0.8	,10	,9	,2966	
2	,4,-	,Genk,-	,75.8	,1	,5.92,2011/2012,UCL,0.8	,-	,-	,360	
2.3,275,46,,1,79.5,31,7.56,Total / Average,,0.5,60,111,22298
