ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
0.8	,6,-	,Watford,-	,89.5	,2	,6.50,2019/2020,EPL,1.7	,-	,-	,533	
0.5	,33,2	,Watford,1	,84.4	,14	,7.13,2018/2019,EPL,2	,1	,3	,2947	
1	,18(5),-	,Watford,-	,82.4	,3	,6.74,2017/2018,EPL,1.8	,1	,-	,1542	
1.4	,37,2	,Watford,-	,82.9	,5	,6.85,2016/2017,EPL,0.9	,7	,1	,3213	
1.1	,33,1	,Watford,-	,79.2	,7	,7.01,2015/2016,EPL,1.1	,-	,1	,2822	
-	,1(2),-	,Tottenham,-	,90.1	,-	,6.78,2014/2015,UEL,0.3	,-	,1	,122	
0.6	,11(1),1	,Tottenham,-	,87.4	,2	,6.92,2014/2015,EPL,0.8	,-	,-	,901	
0.8	,4,-	,Tottenham,-	,85.2	,1	,7.22,2013/2014,UEL,1.8	,-	,-	,329	
0.5	,8(4),-	,Tottenham,-	,84.2	,1	,6.93,2013/2014,EPL,0.9	,1	,-	,687	
1.3	,34,7	,Toulouse,1	,81	,7	,7.53,2012/2013,FL1,3.4	,7	,3	,3016	
1.5	,31(2),5	,Toulouse,1	,76.7	,6	,7.39,2011/2012,FL1,2	,3	,4	,2819	
0.7	,37,2	,Toulouse,-	,78	,5	,7.25,2010/2011,FL1,1.7	,2	,-	,3330	
0.8	,30(3),-	,Toulouse,-	,77.2	,13	,7.00,2009/2010,FL1,1.4	,-	,-	,2746	
1,300,20,,3,80.9,66,7.09,Total / Average,,1.7,22,13,25007
0.8	,6,-	,Watford,-	,89.5	,2	,6.50,2019/2020,EPL,1.7	,-	,-	,533	
0.5	,33,2	,Watford,1	,84.4	,14	,7.13,2018/2019,EPL,2	,1	,3	,2947	
1	,18(5),-	,Watford,-	,82.4	,3	,6.74,2017/2018,EPL,1.8	,1	,-	,1542	
1.4	,37,2	,Watford,-	,82.9	,5	,6.85,2016/2017,EPL,0.9	,7	,1	,3213	
1.1	,33,1	,Watford,-	,79.2	,7	,7.01,2015/2016,EPL,1.1	,-	,1	,2822	
-	,1(2),-	,Tottenham,-	,90.1	,-	,6.78,2014/2015,UEL,0.3	,-	,1	,122	
0.6	,11(1),1	,Tottenham,-	,87.4	,2	,6.92,2014/2015,EPL,0.8	,-	,-	,901	
0.8	,4,-	,Tottenham,-	,85.2	,1	,7.22,2013/2014,UEL,1.8	,-	,-	,329	
0.5	,8(4),-	,Tottenham,-	,84.2	,1	,6.93,2013/2014,EPL,0.9	,1	,-	,687	
1.3	,34,7	,Toulouse,1	,81	,7	,7.53,2012/2013,FL1,3.4	,7	,3	,3016	
1.5	,31(2),5	,Toulouse,1	,76.7	,6	,7.39,2011/2012,FL1,2	,3	,4	,2819	
0.7	,37,2	,Toulouse,-	,78	,5	,7.25,2010/2011,FL1,1.7	,2	,-	,3330	
0.8	,30(3),-	,Toulouse,-	,77.2	,13	,7.00,2009/2010,FL1,1.4	,-	,-	,2746	
1,300,20,,3,80.9,66,7.09,Total / Average,,1.7,22,13,25007
