ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
1.1	,3(5),-	,Wolverhampton..,-	,68.8	,-	,6.31,2019/2020,EPL,1	,1	,-	,282	
2	,1(1),-	,Wolverhampton..,-	,55	,-	,6.18,2019/2020,UEL,-	,-	,-	,101	
1	,12(22),-	,AC Milan,-	,74.3	,2	,6.31,2018/2019,ISA,0.5	,3	,2	,1438	
1.8	,3(2),-	,AC Milan,-	,76.1	,-	,7.22,2018/2019,UEL,0.8	,4	,-	,329	
2	,2(1),-	,Italy U21,-	,92.3	,-	,6.61,2019,IEU,0.3	,1	,-	,210	
1.6	,17(11),1	,AC Milan,-	,79	,3	,6.60,2017/2018,ISA,0.4	,10	,2	,1512	
3.2	,9,1	,AC Milan,-	,72.2	,-	,6.86,2017/2018,UEL,1	,4	,1	,663	
1	,0(1),-	,AC Milan,-	,-	,1	,6.37,2016/2017,ISA,-	,-	,-	,5	
1.5,90,2,,0,74.5,6,6.51,Total / Average,,0.6,23,5,4540
1.1	,3(5),-	,Wolverhampton..,-	,68.8	,-	,6.31,2019/2020,EPL,1	,1	,-	,282	
2	,1(1),-	,Wolverhampton..,-	,55	,-	,6.18,2019/2020,UEL,-	,-	,-	,101	
1	,12(22),-	,AC Milan,-	,74.3	,2	,6.31,2018/2019,ISA,0.5	,3	,2	,1438	
1.8	,3(2),-	,AC Milan,-	,76.1	,-	,7.22,2018/2019,UEL,0.8	,4	,-	,329	
2	,2(1),-	,Italy U21,-	,92.3	,-	,6.61,2019,IEU,0.3	,1	,-	,210	
1.6	,17(11),1	,AC Milan,-	,79	,3	,6.60,2017/2018,ISA,0.4	,10	,2	,1512	
3.2	,9,1	,AC Milan,-	,72.2	,-	,6.86,2017/2018,UEL,1	,4	,1	,663	
1	,0(1),-	,AC Milan,-	,-	,1	,6.37,2016/2017,ISA,-	,-	,-	,5	
1.5,90,2,,0,74.5,6,6.51,Total / Average,,0.6,23,5,4540
