ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
1	,3(2),-	,Watford,-	,75.6	,-	,6.38,2019/2020,EPL,2	,-	,-	,210	
0.5	,1(7),-	,Arsenal,-	,74.1	,-	,6.39,2018/2019,EPL,0.9	,1	,1	,148	
2.5	,4,-	,Arsenal,-	,81.3	,-	,7.00,2018/2019,UEL,0.8	,2	,-	,291	
1	,0(1),-	,England,-	,100	,-	,6.00,2018/2019,UNL,1	,-	,-	,1	
2.1	,9(1),1	,Arsenal,-	,84.8	,-	,7.42,2017/2018,UEL,1.6	,3	,-	,762	
1.1	,12(16),2	,Arsenal,-	,79.8	,1	,6.52,2017/2018,EPL,0.9	,5	,2	,1185	
1.2	,8(8),-	,Arsenal,-	,83.9	,-	,6.56,2016/2017,EPL,1.1	,2	,2	,746	
2	,0(1),-	,England,-	,100	,-	,6.14,2018,WC,-	,-	,-	,11	
2.5	,1(1),-	,Arsenal,-	,82.4	,-	,6.50,2015/2016,UCL,1	,-	,-	,91	
1.8	,7(4),1	,Arsenal,-	,76.5	,1	,7.06,2015/2016,EPL,0.9	,4	,2	,578	
3	,6,1	,Arsenal,-	,86.2	,1	,7.23,2014/2015,UCL,2.8	,3	,-	,499	
2.3	,18(7),2	,Arsenal,-	,81.9	,3	,7.18,2014/2015,EPL,1.5	,4	,3	,1667	
-	,0(2),-	,Manchester Un..,-	,76.5	,-	,6.40,2014/2015,EPL,1	,-	,-	,44	
0.8	,4(1),-	,Manchester Un..,-	,77.2	,-	,6.84,2013/2014,UCL,2	,1	,-	,369	
1.8	,15(10),2	,Manchester Un..,-	,87.4	,2	,6.84,2013/2014,EPL,0.4	,9	,1	,1461	
0.5	,2,-	,England,-	,79.6	,-	,6.51,2014,WC,1	,-	,-	,133	
1.6	,5(2),-	,Manchester Un..,-	,81.2	,-	,6.63,2012/2013,UCL,1.1	,1	,-	,406	
1.4	,13(14),-	,Manchester Un..,-	,86.8	,1	,6.71,2012/2013,EPL,0.8	,1	,4	,1288	
1	,4,1	,England,-	,91.1	,-	,7.11,2012,UEC,1.5	,1	,-	,322	
3.5	,1(1),-	,Manchester Un..,-	,85.1	,-	,7.57,2011/2012,UCL,1.5	,2	,-	,116	
2.7	,23(7),3	,Manchester Un..,-	,86.4	,3	,7.17,2011/2012,EPL,0.3	,9	,4	,2018	
2.1	,21(5),2	,Sunderland,-	,79.4	,2	,6.98,2010/2011,EPL,1.2	,6	,1	,1769	
2.5	,2,-	,Manchester Un..,-	,83.1	,-	,6.44,2009/2010,UCL,-	,-	,-	,164	
1.2	,1(4),-	,Manchester Un..,-	,89.8	,-	,6.21,2009/2010,EPL,-	,-	,-	,137	
1.8,254,15,,0,83,14,6.86,Total / Average,,1,54,20,14416
1	,3(2),-	,Watford,-	,75.6	,-	,6.38,2019/2020,EPL,2	,-	,-	,210	
0.5	,1(7),-	,Arsenal,-	,74.1	,-	,6.39,2018/2019,EPL,0.9	,1	,1	,148	
2.5	,4,-	,Arsenal,-	,81.3	,-	,7.00,2018/2019,UEL,0.8	,2	,-	,291	
1	,0(1),-	,England,-	,100	,-	,6.00,2018/2019,UNL,1	,-	,-	,1	
2.1	,9(1),1	,Arsenal,-	,84.8	,-	,7.42,2017/2018,UEL,1.6	,3	,-	,762	
1.1	,12(16),2	,Arsenal,-	,79.8	,1	,6.52,2017/2018,EPL,0.9	,5	,2	,1185	
1.2	,8(8),-	,Arsenal,-	,83.9	,-	,6.56,2016/2017,EPL,1.1	,2	,2	,746	
2	,0(1),-	,England,-	,100	,-	,6.14,2018,WC,-	,-	,-	,11	
2.5	,1(1),-	,Arsenal,-	,82.4	,-	,6.50,2015/2016,UCL,1	,-	,-	,91	
1.8	,7(4),1	,Arsenal,-	,76.5	,1	,7.06,2015/2016,EPL,0.9	,4	,2	,578	
3	,6,1	,Arsenal,-	,86.2	,1	,7.23,2014/2015,UCL,2.8	,3	,-	,499	
2.3	,18(7),2	,Arsenal,-	,81.9	,3	,7.18,2014/2015,EPL,1.5	,4	,3	,1667	
-	,0(2),-	,Manchester Un..,-	,76.5	,-	,6.40,2014/2015,EPL,1	,-	,-	,44	
0.8	,4(1),-	,Manchester Un..,-	,77.2	,-	,6.84,2013/2014,UCL,2	,1	,-	,369	
1.8	,15(10),2	,Manchester Un..,-	,87.4	,2	,6.84,2013/2014,EPL,0.4	,9	,1	,1461	
0.5	,2,-	,England,-	,79.6	,-	,6.51,2014,WC,1	,-	,-	,133	
1.6	,5(2),-	,Manchester Un..,-	,81.2	,-	,6.63,2012/2013,UCL,1.1	,1	,-	,406	
1.4	,13(14),-	,Manchester Un..,-	,86.8	,1	,6.71,2012/2013,EPL,0.8	,1	,4	,1288	
1	,4,1	,England,-	,91.1	,-	,7.11,2012,UEC,1.5	,1	,-	,322	
3.5	,1(1),-	,Manchester Un..,-	,85.1	,-	,7.57,2011/2012,UCL,1.5	,2	,-	,116	
2.7	,23(7),3	,Manchester Un..,-	,86.4	,3	,7.17,2011/2012,EPL,0.3	,9	,4	,2018	
2.1	,21(5),2	,Sunderland,-	,79.4	,2	,6.98,2010/2011,EPL,1.2	,6	,1	,1769	
2.5	,2,-	,Manchester Un..,-	,83.1	,-	,6.44,2009/2010,UCL,-	,-	,-	,164	
1.2	,1(4),-	,Manchester Un..,-	,89.8	,-	,6.21,2009/2010,EPL,-	,-	,-	,137	
1.8,254,15,,0,83,14,6.86,Total / Average,,1,54,20,14416
