ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
0.6	,9,1	,West Ham,-	,88.8	,2	,6.96,2019/2020,EPL,1.7	,-	,-	,810	
0.6	,34,2	,West Ham,-	,86.4	,4	,6.93,2018/2019,EPL,1.6	,2	,-	,3005	
-	,1,-	,England,-	,96.3	,-	,6.90,2018/2019,UNL,1	,-	,-	,106	
0.2	,15(11),-	,West Ham,-	,78.6	,1	,6.49,2017/2018,EPL,1.2	,-	,-	,1424	
-	,0(1),-	,West Ham,-	,100	,-	,6.00,2016/2017,EPL,-	,-	,-	,1	
0.5,71,3,,0,84.2,7,6.76,Total / Average,,1.4,2,0,5346
0.6	,9,1	,West Ham,-	,88.8	,2	,6.96,2019/2020,EPL,1.7	,-	,-	,810	
0.6	,34,2	,West Ham,-	,86.4	,4	,6.93,2018/2019,EPL,1.6	,2	,-	,3005	
-	,1,-	,England,-	,96.3	,-	,6.90,2018/2019,UNL,1	,-	,-	,106	
0.2	,15(11),-	,West Ham,-	,78.6	,1	,6.49,2017/2018,EPL,1.2	,-	,-	,1424	
-	,0(1),-	,West Ham,-	,100	,-	,6.00,2016/2017,EPL,-	,-	,-	,1	
0.5,71,3,,0,84.2,7,6.76,Total / Average,,1.4,2,0,5346
