ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
1.8	,9,1	,Bournemouth,-	,63.5	,1	,6.89,2019/2020,EPL,1.2	,5	,-	,789	
2.2	,29(1),4	,Bournemouth,-	,67.1	,3	,6.99,2018/2019,EPL,1.5	,14	,9	,2535	
1	,0(1),-	,England,-	,66.7	,-	,5.99,2018/2019,UNL,-	,-	,-	,46	
1.9	,23(5),2	,Bournemouth,-	,70.5	,-	,6.53,2017/2018,EPL,0.8	,8	,2	,1991	
1.6	,16(4),-	,Bournemouth,-	,72.8	,-	,6.49,2016/2017,EPL,0.3	,6	,-	,1367	
1.3	,9(4),1	,Bournemouth,-	,73.3	,-	,6.53,2015/2016,EPL,0.3	,5	,-	,773	
2.9	,45,1	,Bournemouth,-	,74.2	,6	,7.22,2014/2015,EC,0.6	,20	,7	,3908	
2.1,146,9,,0,71,10,6.85,Total / Average,,0.8,58,18,11409
1.8	,9,1	,Bournemouth,-	,63.5	,1	,6.89,2019/2020,EPL,1.2	,5	,-	,789	
2.2	,29(1),4	,Bournemouth,-	,67.1	,3	,6.99,2018/2019,EPL,1.5	,14	,9	,2535	
1	,0(1),-	,England,-	,66.7	,-	,5.99,2018/2019,UNL,-	,-	,-	,46	
1.9	,23(5),2	,Bournemouth,-	,70.5	,-	,6.53,2017/2018,EPL,0.8	,8	,2	,1991	
1.6	,16(4),-	,Bournemouth,-	,72.8	,-	,6.49,2016/2017,EPL,0.3	,6	,-	,1367	
1.3	,9(4),1	,Bournemouth,-	,73.3	,-	,6.53,2015/2016,EPL,0.3	,5	,-	,773	
2.9	,45,1	,Bournemouth,-	,74.2	,6	,7.22,2014/2015,EC,0.6	,20	,7	,3908	
2.1,146,9,,0,71,10,6.85,Total / Average,,0.8,58,18,11409
