ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
2.9	,9,1	,Norwich,-	,76	,2	,7.07,2019/2020,EPL,-	,6	,2	,797	
3.3	,43,6	,Norwich,-	,75.4	,2	,7.27,2018/2019,EC,0.2	,29	,9	,3828	
3.5	,6,-	,Finland,-	,63	,1	,6.71,2018/2019,UNL,0.2	,3	,-	,462	
0.2	,2(3),-	,Celtic,-	,89.2	,-	,5.97,2013/2014,UCL,0.2	,-	,-	,162	
-	,0(1),-	,Schalke 04,-	,90	,-	,5.76,2013/2014,GB,-	,-	,-	,28	
1.1	,2(15),-	,Schalke 04,-	,78.6	,-	,6.34,2012/2013,GB,0.4	,3	,1	,460	
2.8	,3(2),-	,Schalke 04,-	,76	,-	,6.64,2012/2013,UCL,0.4	,-	,-	,270	
0.9	,5(14),1	,Schalke 04,-	,73	,-	,6.63,2011/2012,GB,0.1	,5	,1	,633	
2.3,105,8,,0,75.7,5,6.85,Total / Average,,0.2,46,13,6640
2.9	,9,1	,Norwich,-	,76	,2	,7.07,2019/2020,EPL,-	,6	,2	,797	
3.3	,43,6	,Norwich,-	,75.4	,2	,7.27,2018/2019,EC,0.2	,29	,9	,3828	
3.5	,6,-	,Finland,-	,63	,1	,6.71,2018/2019,UNL,0.2	,3	,-	,462	
0.2	,2(3),-	,Celtic,-	,89.2	,-	,5.97,2013/2014,UCL,0.2	,-	,-	,162	
-	,0(1),-	,Schalke 04,-	,90	,-	,5.76,2013/2014,GB,-	,-	,-	,28	
1.1	,2(15),-	,Schalke 04,-	,78.6	,-	,6.34,2012/2013,GB,0.4	,3	,1	,460	
2.8	,3(2),-	,Schalke 04,-	,76	,-	,6.64,2012/2013,UCL,0.4	,-	,-	,270	
0.9	,5(14),1	,Schalke 04,-	,73	,-	,6.63,2011/2012,GB,0.1	,5	,1	,633	
2.3,105,8,,0,75.7,5,6.85,Total / Average,,0.2,46,13,6640
