ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
1	,2(1),-	,Manchester Un..,-	,80	,-	,6.51,2019/2020,EPL,1.7	,-	,-	,160	
-	,2,-	,Manchester Un..,-	,90.3	,-	,7.22,2019/2020,UEL,1.5	,-	,-	,180	
0.4	,28,-	,Manchester Un..,1	,86.9	,6	,6.76,2018/2019,EPL,2	,1	,-	,2441	
-	,6,-	,Manchester Un..,-	,87.9	,2	,6.91,2018/2019,UCL,2.2	,-	,-	,540	
0.7	,2(1),-	,Serbia,-	,90.5	,1	,7.22,2018/2019,UNL,1.7	,-	,-	,191	
0.4	,6(1),1	,Manchester Un..,-	,89.2	,-	,7.29,2017/2018,UCL,1.4	,-	,-	,564	
0.5	,35(1),-	,Manchester Un..,-	,87.7	,6	,7.20,2017/2018,EPL,1.6	,1	,1	,3119	
0.6	,30(5),1	,Chelsea,-	,87.7	,4	,7.01,2016/2017,EPL,1.1	,1	,7	,2697	
1	,3,-	,Serbia,-	,83	,2	,6.86,2018,WC,2.7	,-	,-	,270	
0.4	,4(1),-	,Chelsea,-	,84.5	,3	,7.31,2015/2016,UCL,0.4	,-	,-	,377	
1	,28(5),-	,Chelsea,1	,88.1	,4	,6.98,2015/2016,EPL,1.1	,2	,2	,2421	
0.5	,8,1	,Chelsea,-	,90.2	,-	,8.00,2014/2015,UCL,1.6	,2	,1	,714	
0.8	,35(1),6	,Chelsea,1	,86.4	,10	,7.50,2014/2015,EPL,2.1	,1	,3	,3124	
1	,6,-	,Benfica,-	,83.2	,1	,6.84,2013/2014,UCL,1.3	,1	,-	,540	
0.8	,15(2),1	,Chelsea,-	,84.8	,3	,7.63,2013/2014,EPL,2.8	,-	,4	,1364	
0.6	,8,1	,Benfica,-	,80.1	,1	,7.24,2012/2013,UEL,2.4	,1	,-	,720	
1.6	,5,-	,Benfica,-	,76.4	,4	,6.81,2012/2013,UCL,2.2	,-	,-	,437	
0.3	,3(4),-	,Benfica,-	,74	,-	,6.59,2011/2012,UCL,1.7	,-	,-	,347	
0.5	,0(2),-	,Chelsea,-	,76.9	,-	,6.47,2009/2010,EPL,0.5	,-	,-	,40	
0.7,250,11,,3,86.2,47,7.14,Total / Average,,1.7,10,18,20246
1	,2(1),-	,Manchester Un..,-	,80	,-	,6.51,2019/2020,EPL,1.7	,-	,-	,160	
-	,2,-	,Manchester Un..,-	,90.3	,-	,7.22,2019/2020,UEL,1.5	,-	,-	,180	
0.4	,28,-	,Manchester Un..,1	,86.9	,6	,6.76,2018/2019,EPL,2	,1	,-	,2441	
-	,6,-	,Manchester Un..,-	,87.9	,2	,6.91,2018/2019,UCL,2.2	,-	,-	,540	
0.7	,2(1),-	,Serbia,-	,90.5	,1	,7.22,2018/2019,UNL,1.7	,-	,-	,191	
0.4	,6(1),1	,Manchester Un..,-	,89.2	,-	,7.29,2017/2018,UCL,1.4	,-	,-	,564	
0.5	,35(1),-	,Manchester Un..,-	,87.7	,6	,7.20,2017/2018,EPL,1.6	,1	,1	,3119	
0.6	,30(5),1	,Chelsea,-	,87.7	,4	,7.01,2016/2017,EPL,1.1	,1	,7	,2697	
1	,3,-	,Serbia,-	,83	,2	,6.86,2018,WC,2.7	,-	,-	,270	
0.4	,4(1),-	,Chelsea,-	,84.5	,3	,7.31,2015/2016,UCL,0.4	,-	,-	,377	
1	,28(5),-	,Chelsea,1	,88.1	,4	,6.98,2015/2016,EPL,1.1	,2	,2	,2421	
0.5	,8,1	,Chelsea,-	,90.2	,-	,8.00,2014/2015,UCL,1.6	,2	,1	,714	
0.8	,35(1),6	,Chelsea,1	,86.4	,10	,7.50,2014/2015,EPL,2.1	,1	,3	,3124	
1	,6,-	,Benfica,-	,83.2	,1	,6.84,2013/2014,UCL,1.3	,1	,-	,540	
0.8	,15(2),1	,Chelsea,-	,84.8	,3	,7.63,2013/2014,EPL,2.8	,-	,4	,1364	
0.6	,8,1	,Benfica,-	,80.1	,1	,7.24,2012/2013,UEL,2.4	,1	,-	,720	
1.6	,5,-	,Benfica,-	,76.4	,4	,6.81,2012/2013,UCL,2.2	,-	,-	,437	
0.3	,3(4),-	,Benfica,-	,74	,-	,6.59,2011/2012,UCL,1.7	,-	,-	,347	
0.5	,0(2),-	,Chelsea,-	,76.9	,-	,6.47,2009/2010,EPL,0.5	,-	,-	,40	
0.7,250,11,,3,86.2,47,7.14,Total / Average,,1.7,10,18,20246
