ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
0.8	,2(6),-	,Crystal Palac..,-	,52.9	,1	,6.50,2019/2020,EPL,3.8	,-	,-	,248	
1.6	,9(7),1	,Crystal Palac..,-	,56.9	,1	,6.66,2018/2019,EPL,5.6	,1	,1	,813	
1.9	,24(7),2	,Crystal Palac..,-	,56.4	,6	,6.91,2017/2018,EPL,7.8	,3	,5	,2238	
2.9	,36,7	,Crystal Palac..,-	,59.6	,10	,7.36,2016/2017,EPL,9	,15	,2	,3138	
2.1	,2(5),-	,Liverpool,-	,67.5	,1	,6.61,2015/2016,UEL,3.3	,1	,-	,221	
2.1	,14(15),3	,Liverpool,-	,66.1	,2	,6.83,2015/2016,EPL,4.4	,9	,3	,1520	
2.8	,26(3),3	,Aston Villa,1	,66.7	,1	,7.08,2014/2015,EPL,6.5	,13	,2	,2380	
0.5	,0(2),-	,Belgium,-	,50	,-	,6.33,2016,UEC,0.5	,-	,-	,11	
2.6	,24(2),5	,Aston Villa,-	,60.7	,4	,7.25,2013/2014,EPL,8.8	,10	,2	,2128	
3.1	,32(2),8	,Aston Villa,1	,65	,7	,7.45,2012/2013,EPL,7.9	,19	,4	,2824	
2.4,218,29,,2,61.7,33,7.07,Total / Average,,7,71,19,15521
0.8	,2(6),-	,Crystal Palac..,-	,52.9	,1	,6.50,2019/2020,EPL,3.8	,-	,-	,248	
1.6	,9(7),1	,Crystal Palac..,-	,56.9	,1	,6.66,2018/2019,EPL,5.6	,1	,1	,813	
1.9	,24(7),2	,Crystal Palac..,-	,56.4	,6	,6.91,2017/2018,EPL,7.8	,3	,5	,2238	
2.9	,36,7	,Crystal Palac..,-	,59.6	,10	,7.36,2016/2017,EPL,9	,15	,2	,3138	
2.1	,2(5),-	,Liverpool,-	,67.5	,1	,6.61,2015/2016,UEL,3.3	,1	,-	,221	
2.1	,14(15),3	,Liverpool,-	,66.1	,2	,6.83,2015/2016,EPL,4.4	,9	,3	,1520	
2.8	,26(3),3	,Aston Villa,1	,66.7	,1	,7.08,2014/2015,EPL,6.5	,13	,2	,2380	
0.5	,0(2),-	,Belgium,-	,50	,-	,6.33,2016,UEC,0.5	,-	,-	,11	
2.6	,24(2),5	,Aston Villa,-	,60.7	,4	,7.25,2013/2014,EPL,8.8	,10	,2	,2128	
3.1	,32(2),8	,Aston Villa,1	,65	,7	,7.45,2012/2013,EPL,7.9	,19	,4	,2824	
2.4,218,29,,2,61.7,33,7.07,Total / Average,,7,71,19,15521
