ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
1.4	,4(4),-	,Southampton,-	,79.4	,-	,6.68,2019/2020,EPL,0.4	,-	,2	,384	
2.3	,0(3),-	,Morocco,-	,87	,-	,7.13,2019,ACoN,0.7	,-	,-	,109	
1.5	,25(10),1	,Celta Vigo,-	,80	,6	,7.03,2018/2019,SLL,0.5	,3	,3	,2100	
1.2	,11(15),1	,Southampton,-	,78.6	,1	,6.68,2017/2018,EPL,0.2	,2	,2	,1215	
1	,12(12),-	,Southampton,-	,76.8	,5	,6.73,2016/2017,EPL,0.4	,1	,-	,1103	
-	,0(2),-	,Southampton,-	,88.5	,-	,5.92,2016/2017,UEL,-	,-	,-	,52	
1.7	,27(2),6	,Lille,2	,77.1	,10	,7.56,2015/2016,FL1,0.4	,11	,4	,2343	
1.4	,11(3),3	,Lille,-	,84.7	,1	,7.42,2014/2015,FL1,0.4	,3	,6	,1016	
1.4,141,11,,2,79.3,23,7.03,Total / Average,,0.4,20,17,8322
1.4	,4(4),-	,Southampton,-	,79.4	,-	,6.68,2019/2020,EPL,0.4	,-	,2	,384	
2.3	,0(3),-	,Morocco,-	,87	,-	,7.13,2019,ACoN,0.7	,-	,-	,109	
1.5	,25(10),1	,Celta Vigo,-	,80	,6	,7.03,2018/2019,SLL,0.5	,3	,3	,2100	
1.2	,11(15),1	,Southampton,-	,78.6	,1	,6.68,2017/2018,EPL,0.2	,2	,2	,1215	
1	,12(12),-	,Southampton,-	,76.8	,5	,6.73,2016/2017,EPL,0.4	,1	,-	,1103	
-	,0(2),-	,Southampton,-	,88.5	,-	,5.92,2016/2017,UEL,-	,-	,-	,52	
1.7	,27(2),6	,Lille,2	,77.1	,10	,7.56,2015/2016,FL1,0.4	,11	,4	,2343	
1.4	,11(3),3	,Lille,-	,84.7	,1	,7.42,2014/2015,FL1,0.4	,3	,6	,1016	
1.4,141,11,,2,79.3,23,7.03,Total / Average,,0.4,20,17,8322
