ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
2.6	,9,2	,Manchester Un..,-	,71.6	,1	,7.05,2019/2020,EPL,0.6	,4	,2	,770	
3	,1(1),-	,Manchester Un..,-	,80.6	,-	,6.42,2019/2020,UEL,1	,-	,-	,117	
2.5	,26(7),3	,Manchester Un..,1	,78.1	,3	,6.95,2018/2019,EPL,0.9	,10	,6	,2345	
3.1	,8(2),-	,Manchester Un..,-	,81.7	,1	,6.68,2018/2019,UCL,0.7	,2	,-	,724	
1.8	,5,-	,England,-	,81.3	,-	,7.22,2018/2019,UNL,0.4	,3	,1	,389	
2.4	,3(5),1	,Manchester Un..,-	,75.4	,1	,6.94,2017/2018,UCL,0.4	,3	,1	,345	
1.7	,17(18),1	,Manchester Un..,-	,78.3	,3	,6.76,2017/2018,EPL,0.5	,7	,5	,1810	
1.4	,16(16),-	,Manchester Un..,-	,78.7	,3	,6.58,2016/2017,EPL,0.1	,5	,1	,1703	
1.9	,8(3),-	,Manchester Un..,-	,78.9	,-	,6.86,2016/2017,UEL,0.2	,2	,2	,767	
0.8	,1(5),-	,England,-	,83.5	,-	,6.23,2018,WC,0.3	,-	,-	,211	
3.3	,3,-	,Manchester Un..,-	,81.5	,1	,7.48,2015/2016,UEL,1	,2	,-	,226	
1.5	,11,1	,Manchester Un..,-	,76.9	,-	,6.94,2015/2016,EPL,0.3	,5	,2	,862	
-	,0(2),-	,England,-	,80	,-	,6.47,2016,UEC,-	,-	,-	,21	
2,167,8,,1,78.4,13,6.80,Total / Average,,0.5,43,20,10290
2.6	,9,2	,Manchester Un..,-	,71.6	,1	,7.05,2019/2020,EPL,0.6	,4	,2	,770	
3	,1(1),-	,Manchester Un..,-	,80.6	,-	,6.42,2019/2020,UEL,1	,-	,-	,117	
2.5	,26(7),3	,Manchester Un..,1	,78.1	,3	,6.95,2018/2019,EPL,0.9	,10	,6	,2345	
3.1	,8(2),-	,Manchester Un..,-	,81.7	,1	,6.68,2018/2019,UCL,0.7	,2	,-	,724	
1.8	,5,-	,England,-	,81.3	,-	,7.22,2018/2019,UNL,0.4	,3	,1	,389	
2.4	,3(5),1	,Manchester Un..,-	,75.4	,1	,6.94,2017/2018,UCL,0.4	,3	,1	,345	
1.7	,17(18),1	,Manchester Un..,-	,78.3	,3	,6.76,2017/2018,EPL,0.5	,7	,5	,1810	
1.4	,16(16),-	,Manchester Un..,-	,78.7	,3	,6.58,2016/2017,EPL,0.1	,5	,1	,1703	
1.9	,8(3),-	,Manchester Un..,-	,78.9	,-	,6.86,2016/2017,UEL,0.2	,2	,2	,767	
0.8	,1(5),-	,England,-	,83.5	,-	,6.23,2018,WC,0.3	,-	,-	,211	
3.3	,3,-	,Manchester Un..,-	,81.5	,1	,7.48,2015/2016,UEL,1	,2	,-	,226	
1.5	,11,1	,Manchester Un..,-	,76.9	,-	,6.94,2015/2016,EPL,0.3	,5	,2	,862	
-	,0(2),-	,England,-	,80	,-	,6.47,2016,UEC,-	,-	,-	,21	
2,167,8,,1,78.4,13,6.80,Total / Average,,0.5,43,20,10290
