ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
0.6	,1(8),-	,Burnley,-	,59.1	,1	,6.22,2019/2020,EPL,0.8	,1	,-	,244	
2.4	,47,3	,West Bromwich..,1	,73.6	,5	,6.99,2018/2019,EC,1.8	,22	,6	,4135	
1.9	,31(6),2	,West Bromwich..,-	,72.4	,2	,6.62,2017/2018,EPL,2.1	,7	,1	,2824	
1.4	,9(15),2	,Southampton,-	,67.1	,-	,6.50,2016/2017,EPL,1.7	,5	,2	,885	
2	,3(1),-	,Southampton,-	,75	,-	,6.44,2016/2017,UEL,1.8	,1	,-	,205	
1.4	,3(9),-	,Southampton,-	,77.7	,1	,6.26,2015/2016,EPL,0.6	,-	,-	,347	
3.1	,30(3),4	,Southampton,-	,76.4	,2	,7.09,2013/2014,EPL,1.2	,15	,3	,2570	
2.5	,24(11),1	,Southampton,-	,73.8	,4	,6.65,2012/2013,EPL,0.9	,6	,5	,2181	
2.2,201,12,,1,72.7,15,6.73,Total / Average,,1.5,57,17,13391
0.6	,1(8),-	,Burnley,-	,59.1	,1	,6.22,2019/2020,EPL,0.8	,1	,-	,244	
2.4	,47,3	,West Bromwich..,1	,73.6	,5	,6.99,2018/2019,EC,1.8	,22	,6	,4135	
1.9	,31(6),2	,West Bromwich..,-	,72.4	,2	,6.62,2017/2018,EPL,2.1	,7	,1	,2824	
1.4	,9(15),2	,Southampton,-	,67.1	,-	,6.50,2016/2017,EPL,1.7	,5	,2	,885	
2	,3(1),-	,Southampton,-	,75	,-	,6.44,2016/2017,UEL,1.8	,1	,-	,205	
1.4	,3(9),-	,Southampton,-	,77.7	,1	,6.26,2015/2016,EPL,0.6	,-	,-	,347	
3.1	,30(3),4	,Southampton,-	,76.4	,2	,7.09,2013/2014,EPL,1.2	,15	,3	,2570	
2.5	,24(11),1	,Southampton,-	,73.8	,4	,6.65,2012/2013,EPL,0.9	,6	,5	,2181	
2.2,201,12,,1,72.7,15,6.73,Total / Average,,1.5,57,17,13391
