ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
1.3	,2(1),-	,Chelsea,-	,83	,-	,7.21,2019/2020,EPL,-	,-	,3	,197	
1.5	,1(1),-	,Chelsea,-	,78.8	,-	,6.91,2019/2020,UCL,0.5	,-	,1	,113	
0.6	,4(6),-	,Chelsea,-	,86	,-	,6.65,2018/2019,EPL,0.2	,-	,1	,391	
1.6	,4(5),2	,Chelsea,-	,88.9	,-	,7.60,2018/2019,UEL,0.3	,4	,2	,417	
1	,0(2),-	,Chelsea,-	,75	,-	,6.38,2017/2018,EPL,-	,-	,-	,27	
1.1,26,2,,0,85.2,0,7.04,Total / Average,,0.2,4,7,1145
1.3	,2(1),-	,Chelsea,-	,83	,-	,7.21,2019/2020,EPL,-	,-	,3	,197	
1.5	,1(1),-	,Chelsea,-	,78.8	,-	,6.91,2019/2020,UCL,0.5	,-	,1	,113	
0.6	,4(6),-	,Chelsea,-	,86	,-	,6.65,2018/2019,EPL,0.2	,-	,1	,391	
1.6	,4(5),2	,Chelsea,-	,88.9	,-	,7.60,2018/2019,UEL,0.3	,4	,2	,417	
1	,0(2),-	,Chelsea,-	,75	,-	,6.38,2017/2018,EPL,-	,-	,-	,27	
1.1,26,2,,0,85.2,0,7.04,Total / Average,,0.2,4,7,1145
