ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
-	,1,-	,Watford,-	,94.9	,-	,5.05,2019/2020,EPL,-	,-	,-	,90	
0.3	,20(6),1	,Watford,-	,82.3	,3	,6.60,2018/2019,EPL,2.3	,-	,-	,1924	
0.4	,24(4),-	,Watford,-	,77	,4	,6.65,2017/2018,EPL,3.2	,-	,-	,2209	
0.3	,6(1),-	,Watford,-	,82.4	,-	,6.85,2016/2017,EPL,3.4	,-	,-	,561	
-	,3,-	,Crystal Palac..,-	,78.6	,-	,6.50,2015/2016,EPL,2	,-	,-	,256	
-	,3,-	,Jamaica,-	,65.9	,-	,6.37,2015,ICA,1.3	,-	,-	,270	
-	,8(4),-	,Crystal Palac..,-	,69.6	,3	,6.55,2014/2015,EPL,1.6	,-	,-	,840	
0.2	,23(1),-	,Crystal Palac..,-	,74.5	,6	,7.00,2013/2014,EPL,2.2	,1	,1	,2113	
0.4	,29,1	,Reading,-	,73.4	,5	,6.98,2012/2013,EPL,2.9	,1	,-	,2610	
0.3,133,2,,0,76.3,21,6.75,Total / Average,,2.6,2,1,10873
-	,1,-	,Watford,-	,94.9	,-	,5.05,2019/2020,EPL,-	,-	,-	,90	
0.3	,20(6),1	,Watford,-	,82.3	,3	,6.60,2018/2019,EPL,2.3	,-	,-	,1924	
0.4	,24(4),-	,Watford,-	,77	,4	,6.65,2017/2018,EPL,3.2	,-	,-	,2209	
0.3	,6(1),-	,Watford,-	,82.4	,-	,6.85,2016/2017,EPL,3.4	,-	,-	,561	
-	,3,-	,Crystal Palac..,-	,78.6	,-	,6.50,2015/2016,EPL,2	,-	,-	,256	
-	,3,-	,Jamaica,-	,65.9	,-	,6.37,2015,ICA,1.3	,-	,-	,270	
-	,8(4),-	,Crystal Palac..,-	,69.6	,3	,6.55,2014/2015,EPL,1.6	,-	,-	,840	
0.2	,23(1),-	,Crystal Palac..,-	,74.5	,6	,7.00,2013/2014,EPL,2.2	,1	,1	,2113	
0.4	,29,1	,Reading,-	,73.4	,5	,6.98,2012/2013,EPL,2.9	,1	,-	,2610	
0.3,133,2,,0,76.3,21,6.75,Total / Average,,2.6,2,1,10873
