ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
1	,3(2),-	,Newcastle Uni..,-	,75	,-	,6.62,2019/2020,EPL,0.2	,-	,-	,225	
2.2	,34,5	,Nice,-	,76	,2	,7.21,2018/2019,FL1,0.9	,6	,3	,2914	
2.3	,4,-	,Nice,-	,75.6	,1	,7.60,2017/2018,UEL,0.8	,2	,1	,337	
-	,0(1),-	,Monaco,-	,66.7	,-	,6.22,2017/2018,FL1,-	,-	,-	,16	
1.3	,26(4),-	,Nice,-	,78.5	,1	,7.15,2017/2018,FL1,0.3	,3	,7	,2265	
2.1	,29(4),2	,SC Bastia,1	,78.1	,1	,7.06,2016/2017,FL1,0.7	,3	,2	,2617	
0.4	,1(15),-	,Hannover 96,-	,66.9	,1	,6.26,2015/2016,GB,0.2	,1	,-	,434	
1	,0(1),-	,Saint-Etienne,-	,75	,-	,6.05,2014/2015,UEL,-	,-	,-	,40	
1.2	,3(6),-	,Saint-Etienne,-	,79.2	,-	,6.54,2014/2015,FL1,0.3	,-	,2	,426	
0.7	,0(3),-	,Saint-Etienne,-	,73.3	,-	,6.16,2013/2014,FL1,-	,-	,-	,31	
1.6,136,7,,1,76,6,6.96,Total / Average,,0.6,15,15,9305
1	,3(2),-	,Newcastle Uni..,-	,75	,-	,6.62,2019/2020,EPL,0.2	,-	,-	,225	
2.2	,34,5	,Nice,-	,76	,2	,7.21,2018/2019,FL1,0.9	,6	,3	,2914	
2.3	,4,-	,Nice,-	,75.6	,1	,7.60,2017/2018,UEL,0.8	,2	,1	,337	
-	,0(1),-	,Monaco,-	,66.7	,-	,6.22,2017/2018,FL1,-	,-	,-	,16	
1.3	,26(4),-	,Nice,-	,78.5	,1	,7.15,2017/2018,FL1,0.3	,3	,7	,2265	
2.1	,29(4),2	,SC Bastia,1	,78.1	,1	,7.06,2016/2017,FL1,0.7	,3	,2	,2617	
0.4	,1(15),-	,Hannover 96,-	,66.9	,1	,6.26,2015/2016,GB,0.2	,1	,-	,434	
1	,0(1),-	,Saint-Etienne,-	,75	,-	,6.05,2014/2015,UEL,-	,-	,-	,40	
1.2	,3(6),-	,Saint-Etienne,-	,79.2	,-	,6.54,2014/2015,FL1,0.3	,-	,2	,426	
0.7	,0(3),-	,Saint-Etienne,-	,73.3	,-	,6.16,2013/2014,FL1,-	,-	,-	,31	
1.6,136,7,,1,76,6,6.96,Total / Average,,0.6,15,15,9305
