ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
0.4	,9,-	,Sheffield Uni..,-	,79.7	,2	,6.72,2019/2020,EPL,0.9	,-	,1	,810	
0.6	,26(1),-	,Sheffield Uni..,-	,77.3	,6	,6.82,2018/2019,EC,1.2	,1	,2	,2275	
0.9	,30(4),1	,Sheffield Uni..,-	,71.6	,4	,6.63,2017/2018,EC,1.3	,1	,1	,2683	
0.1	,15,-	,Milton Keynes..,-	,74.8	,-	,6.83,2015/2016,EC,0.5	,-	,-	,1350	
0.6,85,1,,0,74.8,12,6.73,Total / Average,,1.1,2,4,7118
0.4	,9,-	,Sheffield Uni..,-	,79.7	,2	,6.72,2019/2020,EPL,0.9	,-	,1	,810	
0.6	,26(1),-	,Sheffield Uni..,-	,77.3	,6	,6.82,2018/2019,EC,1.2	,1	,2	,2275	
0.9	,30(4),1	,Sheffield Uni..,-	,71.6	,4	,6.63,2017/2018,EC,1.3	,1	,1	,2683	
0.1	,15,-	,Milton Keynes..,-	,74.8	,-	,6.83,2015/2016,EC,0.5	,-	,-	,1350	
0.6,85,1,,0,74.8,12,6.73,Total / Average,,1.1,2,4,7118
