ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
0.3	,0(3),-	,Arsenal,-	,75	,1	,6.11,2019/2020,EPL,0.7	,-	,-	,45	
5	,2,1	,Arsenal,-	,78.6	,-	,8.86,2019/2020,UEL,1	,3	,1	,180	
2.2,5,1,,0,76.4,1,7.21,Total / Average,,0.8,3,1,225
0.3	,0(3),-	,Arsenal,-	,75	,1	,6.11,2019/2020,EPL,0.7	,-	,-	,45	
5	,2,1	,Arsenal,-	,78.6	,-	,8.86,2019/2020,UEL,1	,3	,1	,180	
2.2,5,1,,0,76.4,1,7.21,Total / Average,,0.8,3,1,225
