ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
1.5	,4(2),-	,Aston Villa,-	,86.3	,2	,6.92,2019/2020,EPL,0.2	,1	,1	,337	
1.9	,35(11),1	,Aston Villa,-	,87.2	,7	,7.01,2018/2019,EC,0.7	,8	,11	,3318	
-	,1,-	,Ireland,-	,77.4	,-	,5.71,2018/2019,UNL,2	,-	,-	,56	
2	,43(1),3	,Aston Villa,-	,82.5	,9	,7.09,2017/2018,EC,0.8	,11	,2	,3688	
2.1	,25,7	,Barnsley,-	,81.3	,7	,7.72,2016/2017,EC,0.6	,6	,11	,2250	
1.4	,13(4),-	,Aston Villa,-	,76.2	,3	,6.80,2016/2017,EC,0.6	,1	,3	,1223	
1.9,139,11,,0,83.2,28,7.12,Total / Average,,0.7,27,28,10872
1.5	,4(2),-	,Aston Villa,-	,86.3	,2	,6.92,2019/2020,EPL,0.2	,1	,1	,337	
1.9	,35(11),1	,Aston Villa,-	,87.2	,7	,7.01,2018/2019,EC,0.7	,8	,11	,3318	
-	,1,-	,Ireland,-	,77.4	,-	,5.71,2018/2019,UNL,2	,-	,-	,56	
2	,43(1),3	,Aston Villa,-	,82.5	,9	,7.09,2017/2018,EC,0.8	,11	,2	,3688	
2.1	,25,7	,Barnsley,-	,81.3	,7	,7.72,2016/2017,EC,0.6	,6	,11	,2250	
1.4	,13(4),-	,Aston Villa,-	,76.2	,3	,6.80,2016/2017,EC,0.6	,1	,3	,1223	
1.9,139,11,,0,83.2,28,7.12,Total / Average,,0.7,27,28,10872
