ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
1	,6,-	,Real Sociedad,-	,77.2	,-	,6.83,2019/2020,SLL,1.3	,1	,-	,540	
0.3	,3,-	,Arsenal,-	,87.6	,-	,6.64,2019/2020,EPL,2.3	,-	,-	,270	
0.3	,21(1),-	,Arsenal,-	,87.6	,5	,6.97,2018/2019,EPL,1.6	,1	,3	,1861	
0.4	,10(2),-	,Arsenal,-	,86.2	,-	,6.73,2018/2019,UEL,1.5	,-	,2	,858	
0.9	,7,-	,Arsenal,-	,87.3	,2	,6.97,2017/2018,UEL,1.6	,1	,-	,613	
0.8	,26(2),2	,Arsenal,-	,89.5	,3	,7.13,2017/2018,EPL,2.2	,5	,2	,2244	
0.7	,3,-	,Arsenal,-	,92.5	,-	,6.86,2016/2017,UCL,0.7	,-	,-	,255	
0.3	,35(1),-	,Arsenal,-	,85.6	,5	,6.98,2016/2017,EPL,1.6	,-	,2	,3153	
0.5	,6,-	,Arsenal,-	,85.1	,2	,7.11,2015/2016,UCL,1.3	,-	,1	,540	
0.3	,36(1),1	,Arsenal,-	,85.5	,1	,7.26,2015/2016,EPL,1.9	,-	,3	,3248	
-	,4,-	,Arsenal,-	,96.9	,2	,6.93,2014/2015,UCL,1	,-	,-	,353	
0.1	,26(2),-	,Arsenal,-	,85.6	,3	,7.33,2014/2015,EPL,2.8	,-	,1	,2311	
-	,1(5),-	,Arsenal,-	,87.2	,-	,6.45,2013/2014,UCL,0.5	,-	,-	,195	
0.2	,13(10),-	,Arsenal,-	,88.2	,2	,6.67,2013/2014,EPL,0.8	,-	,1	,1179	
-	,1,-	,Spain,-	,97.2	,-	,8.30,2013,ICC,-	,-	,1	,90	
0.8	,14,1	,Malaga,-	,85.3	,3	,7.23,2012/2013,SLL,1.6	,1	,2	,1191	
1	,2,-	,Malaga,-	,80.5	,-	,7.73,2012/2013,UCL,1	,-	,-	,180	
0.6	,9(1),1	,Arsenal,-	,86.8	,2	,7.13,2012/2013,EPL,1.1	,1	,1	,792	
0.4	,28(3),1	,Malaga,-	,81.9	,1	,7.17,2011/2012,SLL,1.5	,-	,4	,2564	
0.5	,31,-	,Osasuna,1	,71.8	,6	,7.14,2010/2011,SLL,1.6	,1	,2	,2758	
0.3	,31,-	,Osasuna,1	,71.8	,6	,6.87,2009/2010,SLL,1.4	,1	,1	,2747	
0.4,341,6,,2,83.5,43,7.05,Total / Average,,1.6,12,26,27942
1	,6,-	,Real Sociedad,-	,77.2	,-	,6.83,2019/2020,SLL,1.3	,1	,-	,540	
0.3	,3,-	,Arsenal,-	,87.6	,-	,6.64,2019/2020,EPL,2.3	,-	,-	,270	
0.3	,21(1),-	,Arsenal,-	,87.6	,5	,6.97,2018/2019,EPL,1.6	,1	,3	,1861	
0.4	,10(2),-	,Arsenal,-	,86.2	,-	,6.73,2018/2019,UEL,1.5	,-	,2	,858	
0.9	,7,-	,Arsenal,-	,87.3	,2	,6.97,2017/2018,UEL,1.6	,1	,-	,613	
0.8	,26(2),2	,Arsenal,-	,89.5	,3	,7.13,2017/2018,EPL,2.2	,5	,2	,2244	
0.7	,3,-	,Arsenal,-	,92.5	,-	,6.86,2016/2017,UCL,0.7	,-	,-	,255	
0.3	,35(1),-	,Arsenal,-	,85.6	,5	,6.98,2016/2017,EPL,1.6	,-	,2	,3153	
0.5	,6,-	,Arsenal,-	,85.1	,2	,7.11,2015/2016,UCL,1.3	,-	,1	,540	
0.3	,36(1),1	,Arsenal,-	,85.5	,1	,7.26,2015/2016,EPL,1.9	,-	,3	,3248	
-	,4,-	,Arsenal,-	,96.9	,2	,6.93,2014/2015,UCL,1	,-	,-	,353	
0.1	,26(2),-	,Arsenal,-	,85.6	,3	,7.33,2014/2015,EPL,2.8	,-	,1	,2311	
-	,1(5),-	,Arsenal,-	,87.2	,-	,6.45,2013/2014,UCL,0.5	,-	,-	,195	
0.2	,13(10),-	,Arsenal,-	,88.2	,2	,6.67,2013/2014,EPL,0.8	,-	,1	,1179	
-	,1,-	,Spain,-	,97.2	,-	,8.30,2013,ICC,-	,-	,1	,90	
0.8	,14,1	,Malaga,-	,85.3	,3	,7.23,2012/2013,SLL,1.6	,1	,2	,1191	
1	,2,-	,Malaga,-	,80.5	,-	,7.73,2012/2013,UCL,1	,-	,-	,180	
0.6	,9(1),1	,Arsenal,-	,86.8	,2	,7.13,2012/2013,EPL,1.1	,1	,1	,792	
0.4	,28(3),1	,Malaga,-	,81.9	,1	,7.17,2011/2012,SLL,1.5	,-	,4	,2564	
0.5	,31,-	,Osasuna,1	,71.8	,6	,7.14,2010/2011,SLL,1.6	,1	,2	,2758	
0.3	,31,-	,Osasuna,1	,71.8	,6	,6.87,2009/2010,SLL,1.4	,1	,1	,2747	
0.4,341,6,,2,83.5,43,7.05,Total / Average,,1.6,12,26,27942
