ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
1.9	,7(1),-	,Watford,-	,84.3	,-	,6.64,2019/2020,EPL,0.9	,1	,-	,637	
0.3	,4(9),-	,Watford,-	,78.7	,2	,6.35,2018/2019,EPL,0.3	,1	,-	,472	
0.7	,22(1),-	,Watford,1	,82.3	,1	,6.66,2017/2018,EPL,1	,1	,2	,1905	
0.5	,16(1),-	,Watford,-	,82.9	,3	,6.60,2016/2017,EPL,0.1	,-	,2	,1441	
0.2	,4(6),-	,Everton,-	,83.5	,1	,6.26,2016/2017,EPL,0.3	,-	,-	,403	
1.1	,17(5),1	,Everton,-	,83.1	,1	,6.87,2015/2016,EPL,0.9	,2	,4	,1614	
0.7	,31,1	,Aston Villa,-	,86.3	,6	,6.64,2014/2015,EPL,0.4	,3	,-	,2520	
1	,1,-	,Manchester Un..,-	,90.2	,1	,6.57,2014/2015,EPL,1	,-	,-	,90	
0.5	,2(2),-	,Manchester Un..,-	,87	,1	,6.32,2013/2014,UCL,0.5	,-	,-	,188	
0.7	,18(4),-	,Manchester Un..,-	,89.6	,3	,6.74,2013/2014,EPL,0.3	,1	,-	,1581	
0.4	,5,-	,Manchester Un..,-	,91.4	,-	,7.00,2012/2013,UCL,0.2	,-	,1	,389	
0.9	,18(4),-	,Manchester Un..,-	,90.2	,1	,6.83,2012/2013,EPL,0.2	,2	,2	,1456	
0.9	,5(5),-	,Manchester Un..,-	,91.5	,-	,6.61,2011/2012,EPL,-	,-	,1	,435	
1.6	,19(6),1	,Wigan,-	,81.6	,1	,6.73,2010/2011,EPL,0.2	,3	,2	,1634	
0.8,213,3,,1,85.2,21,6.67,Total / Average,,0.4,14,14,14765
1.9	,7(1),-	,Watford,-	,84.3	,-	,6.64,2019/2020,EPL,0.9	,1	,-	,637	
0.3	,4(9),-	,Watford,-	,78.7	,2	,6.35,2018/2019,EPL,0.3	,1	,-	,472	
0.7	,22(1),-	,Watford,1	,82.3	,1	,6.66,2017/2018,EPL,1	,1	,2	,1905	
0.5	,16(1),-	,Watford,-	,82.9	,3	,6.60,2016/2017,EPL,0.1	,-	,2	,1441	
0.2	,4(6),-	,Everton,-	,83.5	,1	,6.26,2016/2017,EPL,0.3	,-	,-	,403	
1.1	,17(5),1	,Everton,-	,83.1	,1	,6.87,2015/2016,EPL,0.9	,2	,4	,1614	
0.7	,31,1	,Aston Villa,-	,86.3	,6	,6.64,2014/2015,EPL,0.4	,3	,-	,2520	
1	,1,-	,Manchester Un..,-	,90.2	,1	,6.57,2014/2015,EPL,1	,-	,-	,90	
0.5	,2(2),-	,Manchester Un..,-	,87	,1	,6.32,2013/2014,UCL,0.5	,-	,-	,188	
0.7	,18(4),-	,Manchester Un..,-	,89.6	,3	,6.74,2013/2014,EPL,0.3	,1	,-	,1581	
0.4	,5,-	,Manchester Un..,-	,91.4	,-	,7.00,2012/2013,UCL,0.2	,-	,1	,389	
0.9	,18(4),-	,Manchester Un..,-	,90.2	,1	,6.83,2012/2013,EPL,0.2	,2	,2	,1456	
0.9	,5(5),-	,Manchester Un..,-	,91.5	,-	,6.61,2011/2012,EPL,-	,-	,1	,435	
1.6	,19(6),1	,Wigan,-	,81.6	,1	,6.73,2010/2011,EPL,0.2	,3	,2	,1634	
0.8,213,3,,1,85.2,21,6.67,Total / Average,,0.4,14,14,14765
