ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
-	,0(1),-	,Crystal Palac..,-	,100	,-	,6.01,2019/2020,EPL,-	,-	,-	,5	
1.3	,31(1),-	,Cardiff,-	,75.1	,6	,6.72,2018/2019,EPL,0.6	,5	,4	,2579	
0.9	,14(10),-	,Real Betis,-	,86.8	,2	,6.34,2017/2018,SLL,0.4	,1	,-	,1253	
1	,28(3),-	,Deportivo Ala..,-	,84.5	,4	,6.48,2016/2017,SLL,0.6	,3	,1	,2506	
0.8	,21(13),-	,Levante,-	,84.9	,4	,6.44,2015/2016,SLL,0.9	,2	,3	,2113	
0.8	,20(4),-	,Levante,-	,81.9	,6	,6.54,2014/2015,SLL,1.4	,2	,1	,1810	
-	,0(3),-	,Levante,-	,56.5	,-	,6.26,2013/2014,SLL,0.7	,-	,-	,92	
1,149,0,,0,82.1,22,6.50,Total / Average,,0.8,13,9,10358
-	,0(1),-	,Crystal Palac..,-	,100	,-	,6.01,2019/2020,EPL,-	,-	,-	,5	
1.3	,31(1),-	,Cardiff,-	,75.1	,6	,6.72,2018/2019,EPL,0.6	,5	,4	,2579	
0.9	,14(10),-	,Real Betis,-	,86.8	,2	,6.34,2017/2018,SLL,0.4	,1	,-	,1253	
1	,28(3),-	,Deportivo Ala..,-	,84.5	,4	,6.48,2016/2017,SLL,0.6	,3	,1	,2506	
0.8	,21(13),-	,Levante,-	,84.9	,4	,6.44,2015/2016,SLL,0.9	,2	,3	,2113	
0.8	,20(4),-	,Levante,-	,81.9	,6	,6.54,2014/2015,SLL,1.4	,2	,1	,1810	
-	,0(3),-	,Levante,-	,56.5	,-	,6.26,2013/2014,SLL,0.7	,-	,-	,92	
1,149,0,,0,82.1,22,6.50,Total / Average,,0.8,13,9,10358
