ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
2.5	,5(1),-	,Chelsea,-	,86.6	,-	,6.69,2019/2020,EPL,0.7	,-	,-	,339	
2	,0(1),-	,Chelsea,-	,60	,-	,5.69,2019/2020,UCL,-	,-	,-	,10	
1.5	,13(14),1	,Chelsea,-	,91.2	,1	,6.65,2018/2019,EPL,0.7	,3	,5	,1243	
1.9	,9(3),1	,Chelsea,-	,91.7	,2	,7.06,2018/2019,UEL,0.9	,2	,1	,805	
1	,4(1),-	,England,-	,90.7	,1	,6.54,2018/2019,UNL,1.2	,-	,-	,364	
1	,2,-	,Chelsea,-	,76	,-	,6.37,2017/2018,EPL,1	,-	,-	,131	
2.4	,32(4),1	,Everton,-	,82.5	,5	,7.15,2016/2017,EPL,1.2	,5	,8	,2909	
2.5	,36(2),3	,Everton,-	,86	,4	,7.31,2015/2016,EPL,0.8	,8	,8	,3087	
3.4	,4(1),-	,Everton,-	,80.8	,1	,7.08,2014/2015,UEL,0.4	,-	,1	,361	
1.8	,22(7),1	,Everton,-	,87.9	,1	,6.80,2014/2015,EPL,0.9	,2	,2	,1966	
2.3	,25(9),2	,Everton,-	,85	,5	,7.00,2013/2014,EPL,0.7	,6	,-	,2291	
0.7	,1(2),-	,England,-	,90.3	,1	,6.51,2014,WC,0.7	,-	,-	,145	
1	,2(5),-	,Everton,-	,79.2	,2	,6.48,2012/2013,EPL,1.3	,-	,-	,206	
1.2	,2(4),-	,Everton,-	,82.1	,-	,6.27,2011/2012,EPL,0.7	,-	,-	,214	
2.1,211,9,,0,86,23,6.94,Total / Average,,0.9,26,25,14071
2.5	,5(1),-	,Chelsea,-	,86.6	,-	,6.69,2019/2020,EPL,0.7	,-	,-	,339	
2	,0(1),-	,Chelsea,-	,60	,-	,5.69,2019/2020,UCL,-	,-	,-	,10	
1.5	,13(14),1	,Chelsea,-	,91.2	,1	,6.65,2018/2019,EPL,0.7	,3	,5	,1243	
1.9	,9(3),1	,Chelsea,-	,91.7	,2	,7.06,2018/2019,UEL,0.9	,2	,1	,805	
1	,4(1),-	,England,-	,90.7	,1	,6.54,2018/2019,UNL,1.2	,-	,-	,364	
1	,2,-	,Chelsea,-	,76	,-	,6.37,2017/2018,EPL,1	,-	,-	,131	
2.4	,32(4),1	,Everton,-	,82.5	,5	,7.15,2016/2017,EPL,1.2	,5	,8	,2909	
2.5	,36(2),3	,Everton,-	,86	,4	,7.31,2015/2016,EPL,0.8	,8	,8	,3087	
3.4	,4(1),-	,Everton,-	,80.8	,1	,7.08,2014/2015,UEL,0.4	,-	,1	,361	
1.8	,22(7),1	,Everton,-	,87.9	,1	,6.80,2014/2015,EPL,0.9	,2	,2	,1966	
2.3	,25(9),2	,Everton,-	,85	,5	,7.00,2013/2014,EPL,0.7	,6	,-	,2291	
0.7	,1(2),-	,England,-	,90.3	,1	,6.51,2014,WC,0.7	,-	,-	,145	
1	,2(5),-	,Everton,-	,79.2	,2	,6.48,2012/2013,EPL,1.3	,-	,-	,206	
1.2	,2(4),-	,Everton,-	,82.1	,-	,6.27,2011/2012,EPL,0.7	,-	,-	,214	
2.1,211,9,,0,86,23,6.94,Total / Average,,0.9,26,25,14071
