ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
-	,2(2),-	,Newcastle Uni..,-	,69.4	,1	,6.54,2019/2020,EPL,1	,-	,-	,215	
0.1	,12(6),-	,Newcastle Uni..,-	,69.9	,2	,6.59,2018/2019,EPL,1.1	,-	,3	,1100	
0.1	,20(1),-	,Newcastle Uni..,-	,75	,2	,6.49,2017/2018,EPL,1	,-	,1	,1759	
0.2	,15(5),-	,Sunderland,-	,77.8	,2	,6.51,2016/2017,EPL,0.9	,1	,-	,1428	
0.3	,3(1),-	,Marseille,-	,74.2	,-	,6.93,2015/2016,UEL,1.3	,-	,1	,265	
0.2	,31,-	,Marseille,-	,82.5	,2	,7.06,2015/2016,FL1,1.6	,-	,1	,2673	
0.8	,4,-	,Liverpool,-	,78	,-	,7.14,2014/2015,UCL,1.5	,-	,-	,360	
-	,0(1),-	,Liverpool,-	,77.3	,-	,6.38,2014/2015,UEL,-	,-	,-	,44	
0.2	,10,-	,Liverpool,-	,82.8	,3	,6.87,2014/2015,EPL,1.2	,-	,-	,762	
0.3	,3,-	,Atletico Madr..,-	,72.6	,1	,7.30,2013/2014,SLL,3.7	,-	,-	,270	
1	,1,-	,Atletico Madr..,-	,72.2	,-	,7.74,2013/2014,UCL,2	,-	,-	,90	
-	,2(1),-	,Atletico Madr..,-	,70.7	,-	,6.97,2012/2013,SLL,0.3	,-	,1	,196	
1	,2,-	,Atletico Madr..,-	,85.7	,1	,6.72,2012/2013,UEL,0.5	,-	,-	,178	
0.2,122,0,,0,77.1,14,6.77,Total / Average,,1.2,1,7,9340
-	,2(2),-	,Newcastle Uni..,-	,69.4	,1	,6.54,2019/2020,EPL,1	,-	,-	,215	
0.1	,12(6),-	,Newcastle Uni..,-	,69.9	,2	,6.59,2018/2019,EPL,1.1	,-	,3	,1100	
0.1	,20(1),-	,Newcastle Uni..,-	,75	,2	,6.49,2017/2018,EPL,1	,-	,1	,1759	
0.2	,15(5),-	,Sunderland,-	,77.8	,2	,6.51,2016/2017,EPL,0.9	,1	,-	,1428	
0.3	,3(1),-	,Marseille,-	,74.2	,-	,6.93,2015/2016,UEL,1.3	,-	,1	,265	
0.2	,31,-	,Marseille,-	,82.5	,2	,7.06,2015/2016,FL1,1.6	,-	,1	,2673	
0.8	,4,-	,Liverpool,-	,78	,-	,7.14,2014/2015,UCL,1.5	,-	,-	,360	
-	,0(1),-	,Liverpool,-	,77.3	,-	,6.38,2014/2015,UEL,-	,-	,-	,44	
0.2	,10,-	,Liverpool,-	,82.8	,3	,6.87,2014/2015,EPL,1.2	,-	,-	,762	
0.3	,3,-	,Atletico Madr..,-	,72.6	,1	,7.30,2013/2014,SLL,3.7	,-	,-	,270	
1	,1,-	,Atletico Madr..,-	,72.2	,-	,7.74,2013/2014,UCL,2	,-	,-	,90	
-	,2(1),-	,Atletico Madr..,-	,70.7	,-	,6.97,2012/2013,SLL,0.3	,-	,1	,196	
1	,2,-	,Atletico Madr..,-	,85.7	,1	,6.72,2012/2013,UEL,0.5	,-	,-	,178	
0.2,122,0,,0,77.1,14,6.77,Total / Average,,1.2,1,7,9340
