ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
-	,9,-	,Chelsea,-	,77.7	,-	,6.32,2019/2020,EPL,-	,-	,-	,810	
-	,3,-	,Chelsea,-	,76	,-	,6.65,2019/2020,UCL,0.3	,-	,-	,270	
-	,36,1	,Chelsea,-	,85.4	,2	,6.63,2018/2019,EPL,0.2	,-	,-	,3240	
-	,13,-	,Chelsea,-	,85.3	,1	,6.52,2018/2019,UEL,0.2	,-	,-	,1200	
-	,30,2	,Athletic Bilb..,-	,62.9	,4	,6.79,2017/2018,SLL,0.3	,-	,-	,2700	
-	,23,-	,Athletic Bilb..,-	,61.5	,1	,6.56,2016/2017,SLL,0.3	,-	,-	,2016	
0,114,3,,0,73.8,8,6.62,Total / Average,,0.2,0,0,10236
-	,9,-	,Chelsea,-	,77.7	,-	,6.32,2019/2020,EPL,-	,-	,-	,810	
-	,3,-	,Chelsea,-	,76	,-	,6.65,2019/2020,UCL,0.3	,-	,-	,270	
-	,36,1	,Chelsea,-	,85.4	,2	,6.63,2018/2019,EPL,0.2	,-	,-	,3240	
-	,13,-	,Chelsea,-	,85.3	,1	,6.52,2018/2019,UEL,0.2	,-	,-	,1200	
-	,30,2	,Athletic Bilb..,-	,62.9	,4	,6.79,2017/2018,SLL,0.3	,-	,-	,2700	
-	,23,-	,Athletic Bilb..,-	,61.5	,1	,6.56,2016/2017,SLL,0.3	,-	,-	,2016	
0,114,3,,0,73.8,8,6.62,Total / Average,,0.2,0,0,10236
