ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
2.3	,9,1	,Leicester,-	,80.9	,-	,7.01,2019/2020,EPL,0.3	,2	,1	,803	
2.4	,13,-	,Leicester,-	,85	,2	,7.14,2018/2019,EPL,0.9	,3	,4	,1092	
2	,6,-	,Monaco,-	,83.5	,3	,6.68,2018/2019,UCL,1.5	,-	,-	,540	
1.8	,20,1	,Monaco,-	,79.9	,5	,6.94,2018/2019,FL1,1.4	,5	,1	,1685	
2	,4,-	,Belgium,-	,87.6	,-	,7.08,2018/2019,UNL,1.8	,-	,1	,350	
1.3	,4,-	,Monaco,-	,76.1	,1	,6.79,2017/2018,UCL,1.8	,1	,-	,311	
0.9	,18(9),-	,Monaco,-	,81.8	,1	,6.84,2017/2018,FL1,1	,-	,1	,1567	
1.1	,11,2	,Anderlecht,-	,77.7	,3	,7.35,2016/2017,UEL,1.4	,3	,-	,947	
1	,2(2),-	,Belgium,-	,88.3	,1	,6.81,2018,WC,0.3	,-	,2	,175	
0.8	,5(4),-	,Anderlecht,-	,84.5	,1	,6.49,2015/2016,UEL,0.3	,-	,1	,496	
1.3	,5(1),-	,Anderlecht,-	,80.4	,-	,7.02,2014/2015,UCL,1.3	,-	,-	,471	
3	,2,-	,Anderlecht,-	,81.6	,-	,6.71,2014/2015,UEL,-	,-	,-	,161	
0.8	,2(2),-	,Anderlecht,-	,84	,-	,5.90,2013/2014,UCL,-	,-	,-	,190	
1.5,119,4,,0,81.9,17,6.89,Total / Average,,1,14,11,8788
2.3	,9,1	,Leicester,-	,80.9	,-	,7.01,2019/2020,EPL,0.3	,2	,1	,803	
2.4	,13,-	,Leicester,-	,85	,2	,7.14,2018/2019,EPL,0.9	,3	,4	,1092	
2	,6,-	,Monaco,-	,83.5	,3	,6.68,2018/2019,UCL,1.5	,-	,-	,540	
1.8	,20,1	,Monaco,-	,79.9	,5	,6.94,2018/2019,FL1,1.4	,5	,1	,1685	
2	,4,-	,Belgium,-	,87.6	,-	,7.08,2018/2019,UNL,1.8	,-	,1	,350	
1.3	,4,-	,Monaco,-	,76.1	,1	,6.79,2017/2018,UCL,1.8	,1	,-	,311	
0.9	,18(9),-	,Monaco,-	,81.8	,1	,6.84,2017/2018,FL1,1	,-	,1	,1567	
1.1	,11,2	,Anderlecht,-	,77.7	,3	,7.35,2016/2017,UEL,1.4	,3	,-	,947	
1	,2(2),-	,Belgium,-	,88.3	,1	,6.81,2018,WC,0.3	,-	,2	,175	
0.8	,5(4),-	,Anderlecht,-	,84.5	,1	,6.49,2015/2016,UEL,0.3	,-	,1	,496	
1.3	,5(1),-	,Anderlecht,-	,80.4	,-	,7.02,2014/2015,UCL,1.3	,-	,-	,471	
3	,2,-	,Anderlecht,-	,81.6	,-	,6.71,2014/2015,UEL,-	,-	,-	,161	
0.8	,2(2),-	,Anderlecht,-	,84	,-	,5.90,2013/2014,UCL,-	,-	,-	,190	
1.5,119,4,,0,81.9,17,6.89,Total / Average,,1,14,11,8788
