ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
0.2	,9,-	,Brighton,-	,86.4	,4	,6.80,2019/2020,EPL,1.8	,-	,2	,810	
0.6	,36,1	,Brighton,1	,82.8	,5	,6.72,2018/2019,EPL,3.3	,2	,1	,3153	
0.7	,38,1	,Brighton,-	,78.4	,7	,7.02,2017/2018,EPL,3.2	,1	,1	,3420	
0.9	,43,6	,Brighton,1	,79.9	,12	,7.59,2016/2017,EC,4.4	,2	,1	,3743	
0.7	,38(1),7	,Brighton,2	,76.6	,5	,7.30,2015/2016,EC,3.4	,4	,1	,3452	
1.1	,38,4	,Brighton,1	,84.1	,8	,7.47,2014/2015,EC,3.7	,5	,2	,3347	
0.4	,5(2),1	,Brighton,-	,76	,2	,7.46,2013/2014,EC,2.7	,-	,1	,489	
0.8,210,20,,5,80.4,43,7.23,Total / Average,,3.5,14,9,18414
0.2	,9,-	,Brighton,-	,86.4	,4	,6.80,2019/2020,EPL,1.8	,-	,2	,810	
0.6	,36,1	,Brighton,1	,82.8	,5	,6.72,2018/2019,EPL,3.3	,2	,1	,3153	
0.7	,38,1	,Brighton,-	,78.4	,7	,7.02,2017/2018,EPL,3.2	,1	,1	,3420	
0.9	,43,6	,Brighton,1	,79.9	,12	,7.59,2016/2017,EC,4.4	,2	,1	,3743	
0.7	,38(1),7	,Brighton,2	,76.6	,5	,7.30,2015/2016,EC,3.4	,4	,1	,3452	
1.1	,38,4	,Brighton,1	,84.1	,8	,7.47,2014/2015,EC,3.7	,5	,2	,3347	
0.4	,5(2),1	,Brighton,-	,76	,2	,7.46,2013/2014,EC,2.7	,-	,1	,489	
0.8,210,20,,5,80.4,43,7.23,Total / Average,,3.5,14,9,18414
