ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
0.5	,1(1),-	,Manchester Un..,-	,71.1	,1	,6.20,2019/2020,EPL,1	,-	,-	,121	
1	,3,-	,Manchester Un..,-	,82.2	,-	,7.09,2019/2020,UEL,2.7	,-	,-	,258	
1.2	,2(3),-	,Manchester Un..,-	,72.6	,2	,6.15,2018/2019,EPL,0.6	,-	,-	,211	
-	,1,-	,Manchester Un..,-	,84.6	,-	,6.39,2018/2019,UCL,1	,-	,-	,46	
1	,1,-	,Manchester Un..,-	,89	,-	,6.55,2017/2018,UCL,1	,-	,-	,90	
0.6	,8(1),-	,Manchester Un..,-	,81.6	,6	,6.65,2017/2018,EPL,1.8	,-	,-	,642	
0.7	,18(3),-	,Manchester Un..,-	,86	,5	,7.16,2016/2017,EPL,2.2	,1	,-	,1661	
0.5	,8(2),-	,Manchester Un..,-	,84.3	,-	,6.79,2016/2017,UEL,1.2	,-	,-	,724	
1	,3,-	,Argentina,-	,90.2	,1	,6.82,2018,WC,3.3	,1	,-	,226	
0.7	,2(1),-	,Manchester Un..,-	,73.3	,-	,6.68,2015/2016,UEL,2.3	,-	,1	,163	
1	,3(1),-	,Manchester Un..,-	,81.9	,-	,6.99,2015/2016,UCL,2.5	,-	,-	,309	
0.5	,15(1),1	,Manchester Un..,-	,73.1	,3	,6.93,2015/2016,EPL,1.9	,-	,1	,1254	
0.7	,6,-	,Argentina,-	,80.2	,3	,7.23,2015,ICA,1.8	,1	,-	,601	
0.7	,20(2),1	,Manchester Un..,-	,85.5	,6	,7.26,2014/2015,EPL,2.6	,-	,-	,1765	
1.3	,6,-	,Argentina,-	,81	,2	,7.55,2014,WC,1.7	,1	,-	,618	
1	,5,-	,Sporting CP,-	,86.8	,2	,6.81,2012/2013,UEL,0.4	,-	,-	,450	
0.7,117,2,,0,81.9,31,6.98,Total / Average,,1.9,4,2,9139
0.5	,1(1),-	,Manchester Un..,-	,71.1	,1	,6.20,2019/2020,EPL,1	,-	,-	,121	
1	,3,-	,Manchester Un..,-	,82.2	,-	,7.09,2019/2020,UEL,2.7	,-	,-	,258	
1.2	,2(3),-	,Manchester Un..,-	,72.6	,2	,6.15,2018/2019,EPL,0.6	,-	,-	,211	
-	,1,-	,Manchester Un..,-	,84.6	,-	,6.39,2018/2019,UCL,1	,-	,-	,46	
1	,1,-	,Manchester Un..,-	,89	,-	,6.55,2017/2018,UCL,1	,-	,-	,90	
0.6	,8(1),-	,Manchester Un..,-	,81.6	,6	,6.65,2017/2018,EPL,1.8	,-	,-	,642	
0.7	,18(3),-	,Manchester Un..,-	,86	,5	,7.16,2016/2017,EPL,2.2	,1	,-	,1661	
0.5	,8(2),-	,Manchester Un..,-	,84.3	,-	,6.79,2016/2017,UEL,1.2	,-	,-	,724	
1	,3,-	,Argentina,-	,90.2	,1	,6.82,2018,WC,3.3	,1	,-	,226	
0.7	,2(1),-	,Manchester Un..,-	,73.3	,-	,6.68,2015/2016,UEL,2.3	,-	,1	,163	
1	,3(1),-	,Manchester Un..,-	,81.9	,-	,6.99,2015/2016,UCL,2.5	,-	,-	,309	
0.5	,15(1),1	,Manchester Un..,-	,73.1	,3	,6.93,2015/2016,EPL,1.9	,-	,1	,1254	
0.7	,6,-	,Argentina,-	,80.2	,3	,7.23,2015,ICA,1.8	,1	,-	,601	
0.7	,20(2),1	,Manchester Un..,-	,85.5	,6	,7.26,2014/2015,EPL,2.6	,-	,-	,1765	
1.3	,6,-	,Argentina,-	,81	,2	,7.55,2014,WC,1.7	,1	,-	,618	
1	,5,-	,Sporting CP,-	,86.8	,2	,6.81,2012/2013,UEL,0.4	,-	,-	,450	
0.7,117,2,,0,81.9,31,6.98,Total / Average,,1.9,4,2,9139
