ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
1	,0(1),-	,Sheffield Uni..,-	,100	,-	,5.81,2019/2020,EPL,-	,-	,-	,13	
1.7	,9(6),1	,Wigan,-	,61.4	,-	,6.67,2018/2019,EC,3.1	,3	,2	,838	
0.9	,9(15),-	,Sheffield Uni..,-	,62.1	,1	,6.50,2018/2019,EC,2.5	,3	,3	,933	
2.3	,38(1),5	,Sheffield Uni..,1	,66.1	,5	,7.07,2017/2018,EC,3.8	,19	,5	,3332	
1.4	,9(1),-	,Wigan,-	,53.7	,3	,6.52,2014/2015,EC,3.5	,1	,2	,738	
1	,5(11),-	,Wolverhampton..,-	,75	,3	,6.28,2014/2015,EC,0.6	,2	,-	,572	
1.6,105,6,,1,65,12,6.70,Total / Average,,2.8,28,12,6426
1	,0(1),-	,Sheffield Uni..,-	,100	,-	,5.81,2019/2020,EPL,-	,-	,-	,13	
1.7	,9(6),1	,Wigan,-	,61.4	,-	,6.67,2018/2019,EC,3.1	,3	,2	,838	
0.9	,9(15),-	,Sheffield Uni..,-	,62.1	,1	,6.50,2018/2019,EC,2.5	,3	,3	,933	
2.3	,38(1),5	,Sheffield Uni..,1	,66.1	,5	,7.07,2017/2018,EC,3.8	,19	,5	,3332	
1.4	,9(1),-	,Wigan,-	,53.7	,3	,6.52,2014/2015,EC,3.5	,1	,2	,738	
1	,5(11),-	,Wolverhampton..,-	,75	,3	,6.28,2014/2015,EC,0.6	,2	,-	,572	
1.6,105,6,,1,65,12,6.70,Total / Average,,2.8,28,12,6426
