ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
0.5	,3(3),-	,Leicester,-	,85.2	,-	,6.39,2019/2020,EPL,-	,-	,-	,273	
1	,33(1),1	,Sampdoria,-	,87.3	,6	,6.99,2018/2019,ISA,0.6	,2	,3	,2896	
1	,31(1),3	,Sampdoria,-	,84.4	,4	,7.05,2017/2018,ISA,0.7	,1	,3	,2665	
1	,19(13),-	,Sampdoria,-	,79.8	,4	,6.60,2016/2017,ISA,0.6	,1	,1	,1801	
1.3	,9,-	,Anderlecht,-	,76	,2	,6.74,2015/2016,UEL,0.6	,-	,1	,785	
2.5	,6,-	,Anderlecht,-	,88.9	,-	,7.47,2014/2015,UCL,0.2	,1	,2	,520	
1	,5(1),-	,Anderlecht,-	,83.6	,-	,6.47,2013/2014,UCL,0.3	,-	,-	,409	
0.8	,4(1),-	,Anderlecht,-	,86.4	,-	,6.21,2012/2013,UCL,-	,-	,-	,311	
1.1,130,4,,0,83.7,16,6.83,Total / Average,,0.5,5,10,9660
0.5	,3(3),-	,Leicester,-	,85.2	,-	,6.39,2019/2020,EPL,-	,-	,-	,273	
1	,33(1),1	,Sampdoria,-	,87.3	,6	,6.99,2018/2019,ISA,0.6	,2	,3	,2896	
1	,31(1),3	,Sampdoria,-	,84.4	,4	,7.05,2017/2018,ISA,0.7	,1	,3	,2665	
1	,19(13),-	,Sampdoria,-	,79.8	,4	,6.60,2016/2017,ISA,0.6	,1	,1	,1801	
1.3	,9,-	,Anderlecht,-	,76	,2	,6.74,2015/2016,UEL,0.6	,-	,1	,785	
2.5	,6,-	,Anderlecht,-	,88.9	,-	,7.47,2014/2015,UCL,0.2	,1	,2	,520	
1	,5(1),-	,Anderlecht,-	,83.6	,-	,6.47,2013/2014,UCL,0.3	,-	,-	,409	
0.8	,4(1),-	,Anderlecht,-	,86.4	,-	,6.21,2012/2013,UCL,-	,-	,-	,311	
1.1,130,4,,0,83.7,16,6.83,Total / Average,,0.5,5,10,9660
